signal,ml_threshold,sizing,exit,trades,wr,pf,pf_p5,pf_p50,pf_p95,avg_pnl_pct,total_pnl_pct,final_equity_usd,total_return_pct,max_drawdown_pct,sharpe,n_matched,n_detected,run_id
multi_bar_confirm,0.6,kelly_cap15,fixed_5_15,50,0.2,1.7045454545454568,0.8181818181818193,1.7224880382775147,3.181818181818185,0.012400000000000022,0.6200000000000011,103.32858333333334,3.3285833333333406,-8.372276905796449,1.0863817037479684,466,4389,backtest_bigmover_ml_grid_v1_b5c7ce35_20260423T132918Z__multi_bar_confirm__thr060__kelly_cap15__fixed_5_15
baseline,0.9,fixed_10,fixed_5_15,12,0.25,1.1688311688311703,0.2727272727272732,1.1688311688311697,3.4090909090909114,0.005416666666666711,0.06500000000000053,102.53000000000003,2.5300000000000264,-14.118471082649576,0.17026046522084812,1068,9594,backtest_bigmover_ml_grid_v1_b5c7ce35_20260423T132918Z__baseline__thr090__fixed_10__fixed_5_15
baseline,0.7,kelly_cap15,fixed_5_15,46,0.17391304347826086,1.2834224598930497,0.574162679425838,1.2834224598930501,2.5174825174825206,0.005760869565217421,0.26500000000000135,102.49119331681598,2.4911933168159837,-12.194165637510913,0.4375599239935819,1068,9594,backtest_bigmover_ml_grid_v1_b5c7ce35_20260423T132918Z__baseline__thr070__kelly_cap15__fixed_5_15
baseline,0.9,kelly_cap15,fixed_5_15,12,0.25,1.1688311688311703,0.2727272727272732,1.1688311688311697,3.4090909090909114,0.005416666666666711,0.06500000000000053,101.99694968553462,1.9969496855346154,-11.142415244452247,0.17026046522084812,1068,9594,backtest_bigmover_ml_grid_v1_b5c7ce35_20260423T132918Z__baseline__thr090__kelly_cap15__fixed_5_15
price_accel_atr,0.6,fixed_10,fixed_5_15,66,0.13636363636363635,1.0671936758893297,0.5050505050505059,1.0489510489510505,1.948051948051951,0.0012878787878788168,0.08500000000000191,100.2900000000001,0.29000000000009996,-33.41079609587674,0.011121697069308725,542,5025,backtest_bigmover_ml_grid_v1_b5c7ce35_20260423T132918Z__price_accel_atr__thr060__fixed_10__fixed_5_15
baseline,0.65,kelly_cap15,fixed_5_15,71,0.14084507042253522,1.0489510489510507,0.5049175970228607,1.0489510489510503,1.875655594405597,0.0009859154929577803,0.0700000000000024,99.34880376344088,-0.6511962365591111,-13.634778064946646,-0.02758711621498689,1068,9594,backtest_bigmover_ml_grid_v1_b5c7ce35_20260423T132918Z__baseline__thr065__kelly_cap15__fixed_5_15
baseline,0.65,fixed_10,fixed_5_15,71,0.14084507042253522,1.0489510489510507,0.5049175970228607,1.0489510489510503,1.875655594405597,0.0009859154929577803,0.0700000000000024,99.24000000000011,-0.7599999999998852,-37.209743751977165,-0.02758711621498689,1068,9594,backtest_bigmover_ml_grid_v1_b5c7ce35_20260423T132918Z__baseline__thr065__fixed_10__fixed_5_15
price_accel_atr,0.75,kelly_cap15,fixed_5_15,22,0.2727272727272727,2.337662337662342,0.7792207792207805,2.337662337662341,6.363636363636375,0.023409090909090935,0.5150000000000006,98.36013707165112,-1.6398629283488786,-15.006634486473077,1.2870409442876412,542,5025,backtest_bigmover_ml_grid_v1_b5c7ce35_20260423T132918Z__price_accel_atr__thr075__kelly_cap15__fixed_5_15
baseline,0.6,kelly_cap15,fixed_5_15,94,0.11702127659574468,0.8823529411764719,0.465631929046564,0.8612440191387571,1.4812735651445343,-0.002340425531914862,-0.21999999999999703,92.19781097560977,-7.802189024390225,-17.366059864138876,-0.5626672307547198,1068,9594,backtest_bigmover_ml_grid_v1_b5c7ce35_20260423T132918Z__baseline__thr060__kelly_cap15__fixed_5_15
multi_bar_confirm,0.9,kelly_cap15,fixed_5_15,3,0.0,0.0,0.0,0.0,0.0,-0.055000000000000014,-0.16500000000000004,91.80698795180722,-8.193012048192786,-5.615363844231094,-5433157881174387.0,466,4389,backtest_bigmover_ml_grid_v1_b5c7ce35_20260423T132918Z__multi_bar_confirm__thr090__kelly_cap15__fixed_5_15
multi_bar_confirm,0.9,fixed_10,fixed_5_15,3,0.0,0.0,0.0,0.0,0.0,-0.055000000000000014,-0.16500000000000004,91.57,-8.430000000000003,-5.78248791027884,-5433157881174387.0,466,4389,backtest_bigmover_ml_grid_v1_b5c7ce35_20260423T132918Z__multi_bar_confirm__thr090__fixed_10__fixed_5_15
baseline,0.6,fixed_10,fixed_5_15,94,0.11702127659574468,0.8823529411764719,0.465631929046564,0.8612440191387571,1.4812735651445343,-0.002340425531914862,-0.21999999999999703,83.36000000000014,-16.63999999999986,-47.23716690929799,-0.5626672307547198,1068,9594,backtest_bigmover_ml_grid_v1_b5c7ce35_20260423T132918Z__baseline__thr060__fixed_10__fixed_5_15
