side,pb_kind,pb_level,exit_method,tier,n_total,full_wr,full_pf,full_sum_pnl_pct,full_avg_win_pct,full_avg_loss_pct,full_3x_compd_pct,full_3x_dd_pct,full_5x_compd_pct,full_5x_dd_pct,h2_n,h2_wr,h2_pf,h2_sum_pnl_pct,q1_n,q1_wr,q1_pf,q1_sum_pnl_pct
long,atr,4.0,atr_trail_3,101-200,4194,45.20743919885551,1.8471266014432473,8696.74074037182,10.001532111516466,-4.467434352943167,2.714528005190281e+40,-99.00147315433028,-99.99718297150663,-100.0,346,37.283236994219656,1.0425295506017906,39.603893436802196,77,35.064935064935064,0.8417860471548164,-32.51495181417422
short,pct,5.0,trend_flip,top25,332,42.46987951807229,3.4064282251963616,5280.246304500646,53.01043870955199,-11.488091903383161,-99.13597653959182,-99.9999997337251,-100.0,-100.0,34,50.0,7.0963018998743435,1050.8162088166296,30,73.33333333333333,11.118600812116268,858.3765712364333
short,pct,5.0,trend_flip,26-50,456,46.92982456140351,5.034996671070639,11879.389292864988,69.26859012870969,-12.165657002805295,7.236184010564901e+20,-99.95247552368328,-100.0,-100.0,54,59.25925925925925,14.136447774699677,2807.618610043629,27,85.18518518518519,20.974907060255376,703.4018699364354
short,pct,5.0,trend_flip,51-100,1358,51.47275405007363,6.335869276428248,48166.79965818718,81.82229236071204,-13.698001065175337,1.3598033999188503e+80,-99.99998174771416,-100.0,-100.0,156,62.82051282051282,18.283784257885202,8502.939071543151,77,76.62337662337663,17.340236570824324,3035.0165823234365
short,pct,5.0,trend_flip,101-200,1290,49.45736434108527,5.544303595590166,38915.39576013644,74.41841880316524,-13.134287478961621,7.232528968113959e+47,-99.99999999179435,-100.0,-100.0,168,60.71428571428571,11.66374165064455,7191.25698110164,64,71.875,8.242865661257184,1481.2612014865338
short,pct,5.0,target_20pct,top25,520,73.46153846153847,2.4998881546495606,6182.39042611862,26.974584783165827,-29.868847543845828,-100.0,-100.0,-100.0,-100.0,61,100.0,inf,1736.7495699384513,47,78.72340425531915,7.989811632950154,699.3931085391101
short,pct,5.0,target_20pct,26-50,799,76.84605757196495,2.855585376989063,10935.103933332648,27.407457667121527,-31.854459860972806,-100.0,-100.0,-100.0,-100.0,94,98.93617021276596,171.1640824699727,2752.841819243742,53,81.13207547169812,7.027320622274054,717.7762692279762
short,pct,5.0,target_20pct,51-100,2518,81.65210484511518,4.058849984602966,43577.28756419412,28.124311909087684,-30.836142253008997,1.2698798752047265e+42,-100.0,1.9737488804122313e+121,-100.0,283,95.0530035335689,33.89141317746424,7936.397013525038,144,90.97222222222221,12.091619186364483,2450.09115311431
short,pct,5.0,target_20pct,101-200,2151,79.7303579730358,4.352141012874395,36193.20982644316,27.399564185629956,-24.763859522734432,7.516662581097099e+70,-99.99999999996818,4.482344431451717e+105,-99.99999999998954,258,94.57364341085271,28.324182357231336,6899.923763229714,118,82.20338983050848,7.375298584501871,1731.078091393792
short,pct,5.0,target_30pct,top25,389,64.01028277634961,2.396956439523899,5499.323162748372,37.895459010810754,-28.118900935310755,-100.0,-100.0,-100.0,-100.0,40,100.0,inf,1816.2616963169157,33,75.75757575757575,6.569500278342185,521.0956232470245
short,pct,5.0,target_30pct,26-50,583,68.61063464837049,3.0220289362806456,11010.616029904295,41.13986656127162,-29.755904888548372,-100.0,-100.0,-100.0,-100.0,67,98.50746268656717,178.5008458963439,2871.532843135794,38,68.42105263157895,6.2043091209311925,649.8462241031879
short,pct,5.0,target_30pct,51-100,1846,75.40628385698808,4.125929592657408,43813.27941693146,41.54408008039942,-30.87242302860032,-99.99999999999726,-100.0,372320981.57821673,-100.0,200,93.5,27.423372479172542,8276.429791748065,106,83.01886792452831,10.684826298624037,2247.8834865282456
short,pct,5.0,target_30pct,101-200,1589,73.31655129011956,4.518060710325943,35906.111365170786,39.58140270021006,-24.07128014286307,5.495747552512334e+36,-99.99999999997803,3.022044640111435e+19,-100.0,189,92.5925925925926,28.823460882784662,7209.256450625475,81,76.5432098765432,6.86546335196724,1329.4549395952408
short,pct,5.0,target_50pct,top25,293,59.72696245733788,2.2462714166196536,4443.681722590235,45.767215734864145,-30.216788398398236,-100.0,-100.0,-100.0,-100.0,27,100.0,inf,1644.9452913134705,26,84.61538461538461,18.26376311975339,617.1945272421716
short,pct,5.0,target_50pct,26-50,420,61.1904761904762,3.237310158253562,10714.457934407075,60.32470354200284,-29.38031212201015,-100.0,-100.0,-100.0,-100.0,46,93.47826086956522,100.44090848206999,3120.1670798498367,27,74.07407407407408,7.137390968535658,524.3621892311688
short,pct,5.0,target_50pct,51-100,1314,69.10197869101978,4.745034352876234,45184.57351279479,63.05040695788987,-29.717231539333028,-100.0,-100.0,-100.0,-100.0,132,93.18181818181817,38.72499171283738,9014.522184603278,76,84.21052631578947,12.35768781479799,1919.940761634776
short,pct,5.0,target_50pct,101-200,1151,68.0278019113814,5.259777181186548,36638.19162315833,57.77669982266388,-23.372185701052935,8.85903746068048e+16,-100.0,-100.0,-100.0,133,89.47368421052632,23.34742089818316,7543.687969435511,59,81.35593220338984,10.806857164085327,1387.8669909131097
short,pct,5.0,atr_trail_2,top25,2449,50.22458146182115,2.134581661294191,4250.670845377632,6.501736718838198,-3.073392386212758,1.1014953555676956e+34,-99.36968417064526,2.033145933714804e+39,-99.70056293499961,334,47.604790419161674,1.8600949322567764,398.6832407385497,234,41.88034188034188,1.7752767242526042,328.27478552408354
short,pct,5.0,atr_trail_2,26-50,3728,48.01502145922747,2.219745996485408,7510.070564809499,7.635278218329512,-3.1770265459238014,1.7779058609468092e+57,-99.36144669778297,4.2628771380562923e+61,-99.76769464374446,520,45.76923076923077,1.6532828282312282,500.6083292868752,310,46.45161290322581,2.1921648819503856,549.1512895340426
short,pct,5.0,atr_trail_2,51-100,12119,49.55029292845944,2.365612118860532,27525.673955745766,7.9403770191561085,-3.2967435466612147,2.7306902360089657e+199,-99.48781911682542,2.743974031988125e+201,-99.99971429186154,1556,47.30077120822622,1.8512425645323642,2035.0793675085647,876,53.19634703196348,2.5618675954128713,1958.6755386569166
short,pct,5.0,atr_trail_2,101-200,10842,49.14222468179303,2.271838548523878,21525.73523247961,7.2167100764746115,-3.069440706379601,1.7765092837823868e+155,-99.88304598931205,2.714799801803418e+154,-99.99999564274562,1511,45.99602911978822,1.577260272332185,1376.9573345015583,681,56.38766519823789,2.9579297650185317,1537.1541949694545
short,pct,5.0,atr_trail_3,top25,2072,49.85521235521235,1.9334268681567734,3663.353233632439,7.345577197795508,-3.777312812021482,3.646419551567393e+24,-99.27293158342728,1.3256549211219251e+19,-99.99290529887325,286,46.85314685314685,1.6066297392895361,309.12268879886574,200,44.0,1.7733350454604344,323.21804543471234
short,pct,5.0,atr_trail_3,26-50,3157,48.24200190053848,2.0877587532017836,6929.763715771605,8.733056096264743,-3.89882540932656,3.255163552100722e+43,-99.59754115609961,8.52892966591383e+36,-99.99769313693501,437,45.30892448512586,1.6197833386143015,524.7119978679135,268,49.25373134328358,2.1034384721859367,513.6825652393867
short,pct,5.0,atr_trail_3,51-100,10084,49.50416501388338,2.238712547955076,25556.17005104751,9.252284726599342,-4.051695857057423,4.746144591934732e+148,-99.71863960932545,7.440916802799958e+96,-99.9999997589665,1285,46.38132295719844,1.633497060870978,1683.2919471582634,704,54.82954545454546,2.619169956387764,1961.6858501835402
short,pct,5.0,atr_trail_3,101-200,9161,49.41600261980133,2.1347693291526606,19573.42254510288,8.133915242138558,-3.722229554609057,2.8182865889936076e+118,-99.9764992045695,6.516979360099534e+85,-99.99999999973448,1292,45.356037151702786,1.4660035461673848,1243.1576435138713,562,58.18505338078291,2.8808226676290096,1453.8112582708654
short,pct,10.0,trend_flip,top25,309,45.307443365695796,3.349879619522176,4532.417331545099,46.151459723344516,-11.412941004278885,-99.99992275965145,-99.99999999984635,-100.0,-100.0,27,62.96296296296296,17.087916871107957,1211.6784547595987,29,72.41379310344827,7.652257470834426,695.2735525236609
short,pct,10.0,trend_flip,26-50,438,47.48858447488584,5.2993461327385685,12208.76061986823,72.34826482343675,-12.34642810176789,3.499927244530122e+21,-99.99733105258056,-100.0,-100.0,49,48.97959183673469,10.277253595631185,2385.305870139401,27,88.88888888888889,26.878359277645334,1197.0719972934908
short,pct,10.0,trend_flip,51-100,1318,53.110773899848255,6.647058438808304,48422.316580210725,81.42443198876683,-13.875057948100405,5.03858060441212e+81,-99.99796271402626,-100.0,-100.0,135,71.11111111111111,27.241039707265635,8433.013439983302,82,78.04878048780488,15.841637990346886,3634.950817600542
short,pct,10.0,trend_flip,101-200,1216,50.32894736842105,5.932178139651489,39417.849494703776,77.46703518000267,-13.23174840307591,1.9015240494203237e+55,-99.99999999859106,-100.0,-100.0,137,67.88321167883211,14.584312722180211,6881.022026371349,61,73.77049180327869,14.55579859133231,1965.7683096215646
short,pct,10.0,target_20pct,top25,497,75.0503018108652,2.5290117027166037,6081.25414588124,26.96648563932443,-32.07455643215137,-100.0,-100.0,-100.0,-100.0,60,95.0,17.648748877954766,1579.0494527917365,43,93.02325581395348,12.28369650069828,766.5543207855878
short,pct,10.0,target_20pct,26-50,752,77.92553191489363,3.0349395744521384,10868.014080428029,27.65993194957495,-32.172927963993324,-100.0,-100.0,-99.99999999960775,-100.0,91,95.6043956043956,38.44514737584215,2583.4610285527215,47,87.2340425531915,9.929158364824618,834.4841531937129
short,pct,10.0,target_20pct,51-100,2490,83.33333333333334,4.514211958216694,45739.00844605356,28.315395957844697,-31.362501605961903,5.5011917420096684e+85,-100.0,3.829017864433727e+203,-99.99999999999812,276,93.47826086956522,24.738899823820198,7751.326012614183,143,90.9090909090909,13.660024545483367,2678.6756356021315
short,pct,10.0,target_20pct,101-200,2071,81.31337518107195,4.7671657392853595,36605.01187259264,27.507048195711683,-25.108158369472427,3.1263134384211293e+111,-99.99999977979695,3.26241342036185e+143,-99.99999999795246,268,94.02985074626866,20.83959389731618,6940.0169489768405,112,84.82142857142857,14.730550864628954,1930.8630690448417
short,pct,10.0,target_30pct,top25,367,65.39509536784742,2.519105850976928,5593.292469891427,38.646900351686675,-28.991839484357286,-100.0,-100.0,-100.0,-100.0,40,95.0,31.376273941430494,1698.2682956853075,32,87.5,9.107395151528847,551.0383648634776
short,pct,10.0,target_30pct,26-50,572,70.97902097902097,3.1826188153441684,11533.942088424643,41.42461341340622,-31.834041912158316,-100.0,-100.0,-100.0,-100.0,68,92.64705882352942,22.073731175326223,2689.125771992776,37,81.08108108108108,10.3542344954979,841.0611432988635
short,pct,10.0,target_30pct,51-100,1821,77.1004942339374,4.584197704661975,46020.477247416355,41.92329338222242,-30.79095122595662,1.4822980553157483e+40,-99.99999999999976,5.199387336880076e+88,-100.0,208,91.34615384615384,22.281629866413784,8170.895083003195,97,89.69072164948454,14.175369237252355,2331.751614306974
short,pct,10.0,target_30pct,101-200,1554,75.22522522522522,4.999595829529474,37863.468896661776,40.487846598359525,-24.589152667066262,1.7224824284794942e+75,-99.99999999993511,8.701393344778522e+67,-100.0,200,89.5,17.39179889583521,7217.435724351132,79,83.54430379746836,11.684761949644171,1719.5926491475834
short,pct,10.0,target_50pct,top25,278,60.07194244604317,2.4375632476756808,4983.988582002126,50.60454211232135,-31.233963520320167,-100.0,-100.0,-100.0,-100.0,24,100.0,inf,1735.8407015884168,26,92.3076923076923,12.651708233935425,753.3666669024096
short,pct,10.0,target_50pct,26-50,407,62.65356265356266,3.1336762047450493,10610.498622568623,61.11125728261777,-32.71626305591389,-100.0,-100.0,-100.0,-100.0,43,88.37209302325581,23.7927606981793,2908.4835380315235,26,88.46153846153845,14.111612346313043,852.3632745527568
short,pct,10.0,target_50pct,51-100,1286,69.20684292379471,5.200639354768877,47413.0048524729,65.9551655367732,-28.502758775897114,-99.99999920628503,-100.0,-99.99999989692793,-100.0,135,89.62962962962962,28.097715157007425,8988.25207776917,71,83.09859154929578,14.297493121855336,2110.7470534607965
short,pct,10.0,target_50pct,101-200,1107,68.02168021680217,5.808840234450227,39039.06368081818,62.62583075294641,-22.932731288560646,3.8434581538396556e+40,-99.9999999823711,-99.9999996650915,-100.0,126,88.88888888888889,24.728821790769743,7450.292515206749,55,80.0,25.8876638058747,1833.662042445895
short,pct,10.0,atr_trail_2,top25,1805,49.14127423822715,2.3432924618231126,3876.5364021377686,7.623881976996967,-3.143624086556144,1.4404409549925766e+33,-88.46498088351356,7.524100768415362e+36,-99.79013160530967,203,57.14285714285714,2.778917254630109,453.1539698911025,237,51.0548523206751,2.082878083592719,393.05349227228083
short,pct,10.0,atr_trail_2,26-50,2830,47.6678445229682,2.529185658247124,7310.7267078331615,8.963323969676658,-3.2280873242813284,8.149640786160447e+58,-88.07139654947494,1.499005086608381e+66,-99.7998837976962,366,41.53005464480874,1.884141443776366,587.1944842082354,255,52.54901960784314,2.597452044044894,577.619506889981
short,pct,10.0,atr_trail_2,51-100,9333,47.92671166827387,2.5514335748808192,26431.85764886647,9.718066551553047,-3.505566674121462,1.3754229184689472e+185,-99.51587070387387,1.6832149801297897e+178,-99.98970099335945,1018,44.4007858546169,1.8881853224354817,1711.9145692203278,724,52.90055248618785,2.5158290866220785,1698.8184692797645
short,pct,10.0,atr_trail_2,101-200,8060,46.79900744416873,2.405661900173616,19659.479580977877,8.919778081454917,-3.261642570492087,2.165362766412239e+131,-99.845891799175,4.557817383038089e+121,-99.99982529294753,972,44.34156378600823,1.6107007466384151,1183.769146081555,546,48.35164835164835,2.0327993738971863,879.8472254670843
short,pct,10.0,atr_trail_3,top25,1586,51.76544766708702,2.352336723913479,3900.430444582351,8.263880479635036,-3.7702162473176646,2.2296090886009495e+32,-85.85259813801723,4.361388741160704e+32,-99.81060811358226,177,58.75706214689266,2.9369390480228343,491.52358312893796,202,53.46534653465347,2.2624191719590656,438.927700255441
short,pct,10.0,atr_trail_3,26-50,2488,48.271704180064305,2.3946865163064572,6966.88222455366,9.960187820752703,-3.8813545828829317,4.605060672033664e+51,-89.77494427391495,6.504724555935637e+49,-99.99718140784,312,43.58974358974359,1.8999889672566526,611.5144492409507,235,60.0,2.708012747049508,645.5449534673361
short,pct,10.0,atr_trail_3,51-100,8222,48.89321333009,2.4478897477155646,26087.15635931409,10.971273677043273,-4.287806716420721,2.21328538724513e+158,-99.43515023558876,1.2485121532813133e+112,-99.99946844370294,890,49.10112359550562,2.044172825504887,2070.929771033132,637,54.47409733124019,2.5094895476633416,1740.4696073118441
short,pct,10.0,atr_trail_3,101-200,7082,47.95255577520475,2.2527991296757737,18429.454387404836,9.758561939501993,-3.9909446443689447,7.55046282310176e+103,-99.89437496453762,8.313343713857877e+60,-99.99999972368444,843,45.78884934756821,1.7618848082075307,1451.1560919898204,496,49.395161290322584,1.841208505128502,789.0752549174292
short,pct,15.0,trend_flip,top25,279,50.53763440860215,3.7192204008445846,4260.975348762662,41.33304629990616,-11.354957822638449,-55.76128831880914,-99.99998841482571,-100.0,-100.0,26,53.84615384615385,9.947485292218548,954.1114541528673,27,81.48148148148148,14.888196954094209,831.8580361390941
short,pct,15.0,trend_flip,26-50,397,48.614609571788414,5.433725748369863,10794.90912894114,68.5473343457062,-11.934933332255673,2.2804138004574536e+19,-99.99783085926755,-100.0,-100.0,44,59.09090909090909,13.95298598696367,2289.768242914644,27,85.18518518518519,20.24901822654736,1202.4276922730728
short,pct,15.0,trend_flip,51-100,1213,54.32811211871393,6.860289981068553,43693.88791035123,77.61731990958661,-13.458350018170295,1.0251627858700633e+81,-99.9999334953935,-100.0,-100.0,117,70.94017094017094,25.888540192146042,7062.791129389534,76,84.21052631578947,21.484453224396642,3689.307739111204
short,pct,15.0,trend_flip,101-200,1101,52.86103542234333,6.638135120634274,34917.74373777208,70.63725228253519,-11.932826764284005,3.115430775500312e+58,-99.99999507823989,-100.0,-100.0,124,61.29032258064516,15.176060455841132,5848.018610509069,62,80.64516129032258,23.648344557315887,2534.5364583262385
short,pct,15.0,target_20pct,top25,439,76.5375854214123,2.5384573000867348,5428.365101014667,26.65717898019898,-34.256767343030994,-100.0,-100.0,-100.0,-100.0,41,95.1219512195122,21.003760205145532,1107.486432823294,44,95.45454545454545,15.976458617413673,850.3838181791828
short,pct,15.0,target_20pct,26-50,685,78.39416058394161,3.020246049274349,9971.074969228328,27.7591238569012,-33.348476634646076,-100.0,-100.0,-99.99999999999403,-100.0,80,95.0,46.2357005777521,2368.2601004391327,48,89.58333333333334,12.492529585789924,908.3692123844671
short,pct,15.0,target_20pct,51-100,2285,83.32603938730854,4.315607720582409,42100.34263393776,28.780445051386117,-33.327099065358034,2.3512153447570071e+58,-100.0,2.9747301973770142e+159,-100.0,251,96.01593625498009,35.43143548444872,7336.296250789559,145,91.72413793103448,16.57903243087628,2904.421738900314
short,pct,15.0,target_20pct,101-200,1856,82.27370689655173,4.750463844550904,33013.35102781842,27.38429764744939,-26.755232461510037,1.0345206932685578e+96,-99.9999999999244,1.1263451055479386e+128,-99.99999999999915,246,92.6829268292683,15.443529753733968,6082.672389216849,117,94.01709401709401,26.85836731251075,2356.4915029164003
short,pct,15.0,target_30pct,top25,331,68.27794561933534,2.522356983220388,5252.744703575318,38.509501955205074,-32.86097846000979,-100.0,-100.0,-100.0,-100.0,32,90.625,15.316304679195904,1202.2233727552737,32,93.75,13.258203211757724,696.0375558418253
short,pct,15.0,target_30pct,26-50,532,71.61654135338345,3.3126409319302828,11188.861978826215,42.06560085985652,-32.04060893231204,-100.0,-100.0,-100.0,-100.0,66,93.93939393939394,33.61700208379931,2637.555235097274,37,89.1891891891892,13.773350454173118,889.3470646917305
short,pct,15.0,target_30pct,51-100,1725,76.92753623188405,4.680545720364589,44955.78668520088,43.082307268107655,-30.68953532557279,3.812472203980844e+42,-100.0,8.206645711451e+85,-100.0,188,93.08510638297872,30.40906992161435,7852.002616888098,109,88.9908256880734,17.99634282237997,3018.6637482829665
short,pct,15.0,target_30pct,101-200,1437,76.33959638135003,5.24192195057574,35921.929049115584,40.46512627394781,-24.906807274721057,2.830417916853127e+88,-99.999999997479,3.847968421406585e+83,-100.0,188,89.36170212765957,21.060087010861483,6885.055722280322,86,90.69767441860465,27.564011401771577,2302.6097343304705
short,pct,15.0,target_50pct,top25,251,59.76095617529881,2.333113388611142,4190.127977342708,48.88828295952244,-31.119945213719387,-100.0,-100.0,-100.0,-100.0,25,84.0,20.27431161317905,1477.671673238771,25,92.0,37.43172092408345,731.379696514154
short,pct,15.0,target_50pct,26-50,374,64.70588235294117,3.366277996781069,10001.087499515177,58.79170753788424,-32.0189827625213,-100.0,-100.0,-100.0,-100.0,42,90.47619047619048,37.983289105860905,2990.6325400987644,23,86.95652173913044,13.176221950163372,777.7533974257732
short,pct,15.0,target_50pct,51-100,1195,69.53974895397491,5.173590133658725,45815.4968263603,68.34293084708746,-30.157908537278516,-99.99999957516619,-100.0,-100.0,-100.0,118,88.98305084745762,31.701077905441664,8228.118565989924,69,88.40579710144928,23.466936718147913,2935.182633201514
short,pct,15.0,target_50pct,101-200,1034,70.11605415860735,5.905344947814768,35756.39604161032,59.37333592241221,-23.58987864769749,5.072474253384128e+45,-99.99999955001219,108133265844.9387,-100.0,122,86.0655737704918,21.101890329864734,6578.190587380651,53,90.56603773584906,27.348800102593266,2052.4076051687534
short,pct,15.0,atr_trail_2,top25,1313,45.08758568164509,2.01963923296914,2472.0132958655645,8.270968304876517,-3.3625519287397125,2.9735425205110154e+18,-96.53598771004972,688675816011811.5,-99.98374314413702,113,46.902654867256636,2.5776060056751677,281.090318283515,169,53.84615384615385,2.8090062350187046,426.15105631889065
short,pct,15.0,atr_trail_2,26-50,2040,45.83333333333333,2.31478695184342,5115.8101786433535,9.63293103413735,-3.521249174909564,9.181810831776694e+37,-89.28549549675337,5.781658601400235e+35,-99.86789331864631,238,52.52100840336135,2.8005809445218155,736.8597605728779,165,49.09090909090909,2.035053667833228,283.8353699771516
short,pct,15.0,atr_trail_2,51-100,6913,46.37639230435411,2.4287430375575263,20281.188420164905,10.753685310783414,-3.8292761495027583,1.1190897145912843e+124,-99.64059081966333,3.1447862336370707e+96,-99.99996060495326,673,49.925705794947994,2.6993570156318616,2193.8000765189486,509,51.47347740667977,2.201385857457824,1173.8354686253822
short,pct,15.0,atr_trail_2,101-200,5820,46.30584192439863,2.332951668372978,14888.422144526714,9.668992954349651,-3.5742444375825895,1.2185639577103124e+84,-99.99835524946768,7.558534325443654e+50,-99.99999965130975,656,47.256097560975604,2.1758054762747228,1556.1611354282647,400,53.0,2.408684442349559,832.0490601475478
short,pct,15.0,atr_trail_3,top25,1156,47.75086505190311,1.8782663271884394,2280.0166963780503,8.833440541543961,-4.298083580387775,444984575624467.7,-97.82923762339254,92601.06913340371,-99.99998635858708,101,54.45544554455446,2.9110266089819894,307.3042919789327,149,57.71812080536913,2.8769576153342706,458.3207211444146
short,pct,15.0,atr_trail_3,26-50,1811,47.156267255659856,2.2320274316841546,5209.780177008336,11.051994963367338,-4.418624369600178,1.193195077678337e+34,-96.87146750555623,6.764359926389393e+20,-99.99593194589683,202,53.46534653465347,2.978031369883485,837.3297330942021,150,56.666666666666664,1.8828678533398402,255.0138455275714
short,pct,15.0,atr_trail_3,51-100,6159,47.702549115116085,2.2670620348869854,19579.492309666453,11.92381312216131,-4.797476138852367,4.573364423750146e+92,-99.97443667366942,4.134098870796249e+20,-99.99999999999983,597,55.44388609715243,2.691796605974332,2235.624891175658,453,56.29139072847682,2.2507105912890273,1212.0008500214376
short,pct,15.0,atr_trail_3,101-200,5139,47.48005448530843,2.245625221285698,14796.483100744077,10.932476696144281,-4.401170818024441,1.2814948981296802e+67,-99.99788021230464,12598.759886019572,-100.0,587,51.959114139693355,2.3821605360942457,1862.945666884542,362,54.41988950276243,2.714449205914697,1010.5426837785526
short,pct,20.0,trend_flip,top25,231,48.05194805194805,3.8577189305499675,3653.1288378983304,44.4276232928811,-10.652811230095583,882.8291391686466,-99.99993682299977,-100.0,-100.0,21,52.38095238095239,12.138320460422621,833.4765126963729,24,79.16666666666666,13.564462281259914,897.8167261721893
short,pct,20.0,trend_flip,26-50,353,50.70821529745042,5.254168680233972,8473.165100447304,58.46311387755006,-11.446737262265252,5.9550197671082584e+16,-99.97594232729456,-100.0,-100.0,37,62.16216216216216,13.208957343065514,1958.0677355153703,25,84.0,23.008072012128643,1231.9137485533429
short,pct,20.0,trend_flip,51-100,1093,53.33943275388838,6.6629427195117295,36723.76310289537,74.11438912525244,-12.715540700248647,6.887440950221135e+76,-99.9997531372535,-100.0,-100.0,126,61.904761904761905,14.122844663785363,6454.393866825374,66,83.33333333333334,24.375940739408325,3936.7434654043172
short,pct,20.0,trend_flip,101-200,952,55.14705882352941,6.948579445043835,28844.303690528734,64.17760666975767,-11.355830939330302,8.580343323745021e+63,-99.99991028866162,255984193940.56406,-100.0,128,57.03125,9.160306206870223,5161.91842127655,63,88.88888888888889,34.267989484429805,2646.9802640556086
short,pct,20.0,target_20pct,top25,368,76.90217391304348,2.3587733851448305,4424.850333804952,27.142593180714176,-38.31180630984893,-100.0,-100.0,-100.0,-100.0,28,89.28571428571429,12.487905376359969,669.4000611555455,42,95.23809523809523,21.418278710720447,948.0517645708741
short,pct,20.0,target_20pct,26-50,562,76.51245551601423,2.538603237498859,7222.685935333488,27.713952154636228,-35.56298099363705,-100.0,-100.0,-100.0,-100.0,62,95.16129032258065,50.621507266438925,1821.104850120454,39,92.3076923076923,12.15701673043981,763.2253534270753
short,pct,20.0,target_20pct,51-100,1921,83.13378448724622,4.17810719878095,35494.04450053804,29.21874847455172,-34.47005189296626,5.119410654780216e+47,-100.0,7.009363969157629e+114,-99.99999999999977,197,94.41624365482234,27.190617445194995,5668.429057157283,111,91.8918918918919,16.70282681879875,2357.004687801498
short,pct,20.0,target_20pct,101-200,1590,83.14465408805032,5.1013830529442235,29394.233436639603,27.65593120441741,-26.74219259552318,1.4498985921266025e+104,-99.99997721930353,5.819254580265663e+133,-99.99999999744895,204,91.17647058823529,15.697703751542981,5049.854479411902,96,94.79166666666666,23.181380964453975,2005.4163741975763
short,pct,20.0,target_30pct,top25,293,70.98976109215018,2.718258986755725,5226.2540558019655,39.74929141087322,-35.78351244305485,-100.0,-100.0,-100.0,-100.0,26,88.46153846153845,16.464475104196957,962.7671580481751,33,93.93939393939394,21.25877780356929,940.6458946335654
short,pct,20.0,target_30pct,26-50,467,71.09207708779444,2.9827026280338926,9248.612068971173,41.907413219627394,-34.55295644403793,-100.0,-100.0,-100.0,-100.0,53,94.33962264150944,61.85666517678702,2233.4341341251397,35,91.42857142857143,15.315668861331806,949.0786863401496
short,pct,20.0,target_30pct,51-100,1515,76.96369636963696,4.664943030425129,40485.04806137168,44.19521235475104,-31.65206173142706,6.218635750466177e+42,-100.0,4.0635655667813644e+76,-100.0,155,94.83870967741936,48.49452981909795,7017.427424421864,93,90.32258064516128,19.797180587913505,2821.469234451682
short,pct,20.0,target_30pct,101-200,1282,77.92511700468019,5.829695162706496,33971.892303376764,41.046901216460526,-24.85498944122721,4.855329012885506e+108,-99.99999801854555,3.1119004443820798e+118,-99.99999999671711,159,92.45283018867924,23.3600689845025,6113.499731207233,83,93.97590361445783,20.026097555049805,2310.156239817888
short,pct,20.0,target_50pct,top25,213,62.441314553990615,2.6452320034632706,4448.954894148875,53.78274709303523,-33.80188086531012,-100.0,-100.0,-100.0,-100.0,21,80.95238095238095,15.569843604384161,1233.9020028299587,21,90.47619047619048,21.783331830580142,965.0017366693239
short,pct,20.0,target_50pct,26-50,338,63.905325443786985,3.4432046775140344,9351.680103435934,61.01531807928752,-31.374004931886656,-100.0,-100.0,-100.0,-100.0,36,88.88888888888889,38.9181181600229,2484.578701672437,23,86.95652173913044,17.455604163043326,1090.948898949436
short,pct,20.0,target_50pct,51-100,1081,70.95282146160962,5.410223334557833,41824.2526540124,66.89404159386753,-30.2021568423057,2407705944771497.0,-100.0,3124512120787.5684,-100.0,107,88.78504672897196,31.42211937412729,7503.912303293873,70,88.57142857142857,23.04052943397257,3298.1485913842243
short,pct,20.0,target_50pct,101-200,931,73.03974221267454,7.080068741189698,34427.652680896645,58.95592873018798,-22.559278309287578,9.119926911524764e+86,-99.99999898686363,5.085718890931014e+69,-99.99999999992838,112,86.60714285714286,26.516728421957378,5931.268730095266,59,94.91525423728814,104.99680577213573,2603.2955781372666
short,pct,20.0,atr_trail_2,top25,890,42.247191011235955,1.719478577003411,1378.0418608859377,8.758978649437047,-3.7263309558412296,393404615.90297526,-98.90741003990186,-26.28594729143787,-99.99975784074257,62,50.0,4.046082111600881,291.5883202330961,89,42.69662921348314,2.077461300477143,210.53967249703746
short,pct,20.0,atr_trail_2,26-50,1464,44.05737704918033,2.019024950581449,3236.354344761999,9.941529818281719,-3.8778173236015996,4.289750197273993e+19,-99.85102294309695,282563511387.7202,-99.99993685732154,149,52.348993288590606,3.1013161795536126,624.4448275056664,104,45.19230769230769,1.9120606615893585,164.52508574611784
short,pct,20.0,atr_trail_2,51-100,5158,44.59092671578131,2.1499598620296,13627.545382616887,11.077390633558043,-4.1464146517028055,5.6281811220700415e+60,-99.99755147065987,1432400437.631352,-99.99999999999928,438,50.68493150684932,3.036463245678983,1824.9216985658784,330,50.0,2.107052903860514,751.3776076524913
short,pct,20.0,atr_trail_2,101-200,4220,46.11374407582938,2.483463995415732,13053.55193404086,11.229662999375666,-3.869556843774928,7.096443455516433e+61,-99.99950236922943,1.0765571014335938e+32,-99.99999999999635,449,50.55679287305123,2.830079864941889,1645.4929996443816,248,49.193548387096776,2.9302124709178714,692.3003731601227
short,pct,20.0,atr_trail_3,top25,797,43.66373902132999,1.640347626060955,1346.783560898971,9.913765761206665,-4.68420250334287,2483632.763691286,-99.06402841611505,-99.99999987065678,-99.99999999999389,57,57.89473684210527,3.832934746645922,268.9832623078551,84,47.61904761904761,2.2518788007296693,262.23422206369855
