split,threshold,cap,sizing_mode,size_pct,n_total,n_taken,n_skipped,compd_pct,max_dd_pct,sharpe,btc_hodl_pct,btc_dd_pct,vs_hodl_pp,win_start,win_end
cal,0.5,2,half,0.25,494,118,376,13.10891622132333,-15.789802250076715,0.9592896651098437,13.76895538897318,-30.690188653104585,-0.6600391676498507,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.5,2,fixed_1pct,0.01,494,118,376,0.5932997079038271,-0.6737954812395064,0.9701966248224395,13.76895538897318,-30.690188653104585,-13.175655681069355,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.5,3,full,0.3333333333333333,494,151,343,116.63186557453633,-23.031990019024377,2.157247279341426,13.76895538897318,-30.690188653104585,102.86291018556315,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.5,3,half,0.16666666666666666,494,151,343,52.388593152177606,-12.192690094317413,2.1561071945705756,13.76895538897318,-30.690188653104585,38.61963776320442,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.5,3,fixed_1pct,0.01,494,151,343,2.8008388030052567,-0.7723429787825453,2.154879553510478,13.76895538897318,-30.690188653104585,-10.968116585967923,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.5,5,full,0.2,494,197,297,73.71242429101738,-14.919181594995978,2.2625210523701895,13.76895538897318,-30.690188653104585,59.9434689020442,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.5,5,half,0.1,494,197,297,33.79493157313349,-7.6845106108771395,2.255919620386716,13.76895538897318,-30.690188653104585,20.025976184160307,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.5,5,fixed_1pct,0.01,494,197,297,3.1096045814148043,-0.7889008492463139,2.2499297022322557,13.76895538897318,-30.690188653104585,-10.659350807558376,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.55,1,full,1.0,426,61,365,59.84104206035337,-21.642917215991293,1.4853402617397913,13.76895538897318,-30.690188653104585,46.072086671380184,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.55,1,half,0.5,426,61,365,31.29501766128748,-11.013101813324448,1.4828258092821085,13.76895538897318,-30.690188653104585,17.5260622723143,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.55,1,fixed_1pct,0.01,426,61,365,0.629655761773118,-0.22249406713906178,1.480360703369002,13.76895538897318,-30.690188653104585,-13.139299627200064,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.55,2,full,0.5,426,96,330,134.85853728783397,-13.301338089026672,3.339281255715413,13.76895538897318,-30.690188653104585,121.08958189886079,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.55,2,half,0.25,426,96,330,57.05130284814999,-6.841735959954258,3.35315680404282,13.76895538897318,-30.690188653104585,43.282347459176805,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.55,2,fixed_1pct,0.01,426,96,330,1.924885560803058,-0.28121691015625483,3.3660779699293695,13.76895538897318,-30.690188653104585,-11.844069828170124,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.55,3,full,0.3333333333333333,426,127,299,161.04521924840367,-10.727092832517158,2.668074816142469,13.76895538897318,-30.690188653104585,147.2762638594305,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.55,3,half,0.16666666666666666,426,127,299,67.17513847774529,-5.486591172852087,2.678507718586548,13.76895538897318,-30.690188653104585,53.40618308877211,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.55,3,fixed_1pct,0.01,426,127,299,3.3704165637462813,-0.3362903161698751,2.6883064308483693,13.76895538897318,-30.690188653104585,-10.3985388252269,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.55,5,full,0.2,426,167,259,90.54423412764909,-9.703870643104906,2.641947100610401,13.76895538897318,-30.690188653104585,76.77527873867591,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.55,5,half,0.1,426,167,259,40.06172820234204,-4.961481029628705,2.6376120310447955,13.76895538897318,-30.690188653104585,26.292772813368856,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.55,5,fixed_1pct,0.01,426,167,259,3.578352073930846,-0.5062537457694655,2.6336750219596197,13.76895538897318,-30.690188653104585,-10.190603315042335,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.6,1,full,1.0,347,55,292,38.77966578400527,-37.4698319148215,1.1522000335085987,13.76895538897318,-30.690188653104585,25.010710395032085,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.6,1,half,0.5,347,55,292,22.37177849531502,-20.526308581152954,1.1441341771339937,13.76895538897318,-30.690188653104585,8.60282310634184,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.6,1,fixed_1pct,0.01,347,55,292,0.48833350104544593,-0.44899825466583937,1.1363225875981204,13.76895538897318,-30.690188653104585,-13.280621887927735,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.6,2,full,0.5,347,88,259,188.81274267913648,-30.8899217120169,2.2260892319031695,13.76895538897318,-30.690188653104585,175.0437872901633,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.6,2,half,0.25,347,88,259,80.25214896281874,-16.72360831935778,2.232220831735326,13.76895538897318,-30.690188653104585,66.48319357384555,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.6,2,fixed_1pct,0.01,347,88,259,2.6916989581998063,-0.7228722409288945,2.238072337970881,13.76895538897318,-30.690188653104585,-11.077256430773375,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.6,3,full,0.3333333333333333,347,113,234,111.94057398978275,-28.307681145022702,2.1769635370486413,13.76895538897318,-30.690188653104585,98.17161860080957,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.6,3,half,0.16666666666666666,347,113,234,50.25669328101008,-15.22767790781821,2.1787587709154885,13.76895538897318,-30.690188653104585,36.4877378920369,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.6,3,fixed_1pct,0.01,347,113,234,2.6953794548065346,-0.9796961275112223,2.1804416491773813,13.76895538897318,-30.690188653104585,-11.073575934166646,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.6,5,full,0.2,347,147,200,71.25089689924076,-21.19983916621734,2.3219116477204667,13.76895538897318,-30.690188653104585,57.481941510267575,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.6,5,half,0.1,347,147,200,32.64817533207272,-11.17251735037181,2.3154176207089496,13.76895538897318,-30.690188653104585,18.879219943099535,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.6,5,fixed_1pct,0.01,347,147,200,3.0070446634837156,-1.1719371470027837,2.3094863493553075,13.76895538897318,-30.690188653104585,-10.761910725489464,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.65,1,full,1.0,257,40,217,1023.400287316384,-21.46820133930854,2.7764375093481464,13.76895538897318,-30.690188653104585,1009.6313319274109,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.65,1,half,0.5,257,40,217,289.0359119382165,-11.1902818959043,2.7755102746487834,13.76895538897318,-30.690188653104585,275.26695654924333,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.65,1,fixed_1pct,0.01,257,40,217,3.2486270507481763,-0.2329364253140686,2.7745981053395536,13.76895538897318,-30.690188653104585,-10.520328338225005,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.65,2,full,0.5,257,68,189,283.96961564799454,-21.87303271636454,2.715234633972294,13.76895538897318,-30.690188653104585,270.2006602590214,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.65,2,half,0.25,257,68,189,107.39403688667429,-11.467928010428377,2.7171361204141533,13.76895538897318,-30.690188653104585,93.6250814977011,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.65,2,fixed_1pct,0.01,257,68,189,3.260221792639073,-0.47990174959159515,2.718911378768921,13.76895538897318,-30.690188653104585,-10.508733596334107,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.65,3,full,0.3333333333333333,257,87,170,159.71994055702058,-19.84694352761478,2.8069225613915205,13.76895538897318,-30.690188653104585,145.9509851680474,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.65,3,half,0.16666666666666666,257,87,170,65.97359539242021,-10.395757205544506,2.7988928066715992,13.76895538897318,-30.690188653104585,52.204640003447025,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.65,3,fixed_1pct,0.01,257,87,170,3.2969145963043456,-0.6517045414186372,2.7914138104252135,13.76895538897318,-30.690188653104585,-10.472040792668835,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.65,5,full,0.2,257,116,141,85.43944754066295,-13.277675968076814,2.811338835180329,13.76895538897318,-30.690188653104585,71.67049215168977,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.65,5,half,0.1,257,116,141,37.87485638225849,-6.822281862264082,2.8041352342147587,13.76895538897318,-30.690188653104585,24.10590099328531,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.65,5,fixed_1pct,0.01,257,116,141,3.3948078723623043,-0.6990297289841099,2.7976431384603764,13.76895538897318,-30.690188653104585,-10.374147516610876,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.7,1,full,1.0,169,30,139,294.981359943998,-14.01800791876481,3.6492445726516087,13.76895538897318,-30.690188653104585,281.2124045550248,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.7,1,half,0.5,169,30,139,106.87183866677405,-7.169356502787397,3.6600116806508063,13.76895538897318,-30.690188653104585,93.10288327780087,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.7,1,fixed_1pct,0.01,169,30,139,1.5559607093131422,-0.1465767126544253,3.6701075026433783,13.76895538897318,-30.690188653104585,-12.212994679660039,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.7,2,full,0.5,169,52,117,135.2870226851243,-10.758035174358632,3.5158290692331193,13.76895538897318,-30.690188653104585,121.51806729615112,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.7,2,half,0.25,169,52,117,56.03079324428337,-5.497109270861857,3.5177224979485087,13.76895538897318,-30.690188653104585,42.26183785531019,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.7,2,fixed_1pct,0.01,169,52,117,1.8666359160924406,-0.22451498810412657,3.5190705859467277,13.76895538897318,-30.690188653104585,-11.902319472880741,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.7,3,full,0.3333333333333333,169,67,102,94.63808448162918,-6.1146205404074605,3.9694252227049427,13.76895538897318,-30.690188653104585,80.869129092656,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.7,3,half,0.16666666666666666,169,67,102,40.69881217727209,-3.0744725784969953,3.9750580229865515,13.76895538897318,-30.690188653104585,26.929856788298906,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.7,3,fixed_1pct,0.01,169,67,102,2.120661104002508,-0.18542459684421791,3.980254078069007,13.76895538897318,-30.690188653104585,-11.648294284970673,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.7,5,full,0.2,169,85,84,53.760774169632384,-5.500154103453791,3.929013261594683,13.76895538897318,-30.690188653104585,39.9918187806592,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.7,5,half,0.1,169,85,84,24.417971482132916,-2.7808639777198882,3.934425685718009,13.76895538897318,-30.690188653104585,10.649016093159736,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
cal,0.7,5,fixed_1pct,0.01,169,85,84,2.2404953441407693,-0.2843807462373511,3.9392118270905256,13.76895538897318,-30.690188653104585,-11.52846004483241,2025-01-01 04:00:00+00:00,2025-07-01 08:00:00+00:00
holdout,0.5,1,full,1.0,105,35,70,406.6486233349803,-26.092448556834196,4.739149925446408,-26.78608474593015,-35.33538774225534,433.43470808091047,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.5,1,half,0.5,105,35,70,140.62309723094538,-13.649481529525268,4.739149925446411,-26.78608474593015,-35.33538774225534,167.40918197687552,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.5,1,fixed_1pct,0.01,105,35,70,1.9347015860774697,-0.28528238711766457,4.739149925446295,-26.78608474593015,-35.33538774225534,28.72078633200762,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.5,2,full,0.5,105,60,45,227.32177867703408,-12.267913972972682,5.889246776026156,-26.78608474593015,-35.33538774225534,254.10786342296421,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.5,2,half,0.25,105,60,45,85.1407799432135,-6.24183554548852,5.887041682496419,-26.78608474593015,-35.33538774225534,111.92686468914366,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.5,2,fixed_1pct,0.01,105,60,45,2.5953789146867745,-0.25386719406418123,5.884687615943078,-26.78608474593015,-35.33538774225534,29.381463660616923,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.5,3,full,0.3333333333333333,105,74,31,304.95101846900855,-8.274300126770015,3.836315345114622,-26.78608474593015,-35.33538774225534,331.7371032149387,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.5,3,half,0.16666666666666666,105,74,31,112.3016602374169,-4.185398188817419,3.859997202454216,-26.78608474593015,-35.33538774225534,139.08774498334705,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.5,3,fixed_1pct,0.01,105,74,31,5.058654062971191,-0.2538671940641581,3.882836209672788,-26.78608474593015,-35.33538774225534,31.84473880890134,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.5,5,full,0.2,105,98,7,214.27053441239633,-8.145701172166442,4.733610254159577,-26.78608474593015,-35.33538774225534,241.05661915832647,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.5,5,half,0.1,105,98,7,81.82602758454433,-4.1467622260543315,4.749023330000334,-26.78608474593015,-35.33538774225534,108.61211233047449,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.5,5,fixed_1pct,0.01,105,98,7,6.457397679633514,-0.42145490745040964,4.763080003826383,-26.78608474593015,-35.33538774225534,33.24348242556366,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.55,1,full,1.0,84,30,54,385.03050433638464,-22.80076886366627,5.206229615736104,-26.78608474593015,-35.33538774225534,411.8165890823148,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.55,1,half,0.5,84,30,54,133.29420308276366,-11.760270951665529,5.206229615736108,-26.78608474593015,-35.33538774225534,160.0802878286938,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.55,1,fixed_1pct,0.01,84,30,54,1.842996336841063,-0.24238908651587468,5.206229615736013,-26.78608474593015,-35.33538774225534,28.629081082771215,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.55,2,full,0.5,84,50,34,774.5831041057066,-12.238221782262523,4.469313441464997,-26.78608474593015,-35.33538774225534,801.3691888516367,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.55,2,half,0.25,84,50,34,229.04405035525102,-6.256449924842743,4.466564629550677,-26.78608474593015,-35.33538774225534,255.83013510118116,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.55,2,fixed_1pct,0.01,84,50,34,5.534185780464096,-0.25560238064264773,4.463931782380741,-26.78608474593015,-35.33538774225534,32.320270526394246,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.55,3,full,0.3333333333333333,84,65,19,402.3470324556309,-10.367673766687183,4.641174088469079,-26.78608474593015,-35.33538774225534,429.13311720156105,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.55,3,half,0.16666666666666666,84,65,19,137.37815355130536,-5.295772356580465,4.632641168346137,-26.78608474593015,-35.33538774225534,164.1642382972355,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.55,3,fixed_1pct,0.01,84,65,19,5.790123447196849,-0.32418635105602267,4.624610859933984,-26.78608474593015,-35.33538774225534,32.576208193127,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.55,5,full,0.2,84,81,3,207.778786076217,-7.365007631974603,4.929522709954923,-26.78608474593015,-35.33538774225534,234.56487082214713,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.55,5,half,0.1,84,81,3,79.90644322125675,-3.739480722605662,4.932548173466884,-26.78608474593015,-35.33538774225534,106.6925279671869,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.55,5,fixed_1pct,0.01,84,81,3,6.3427600955905605,-0.379149732278828,4.935287757022381,-26.78608474593015,-35.33538774225534,33.12884484152071,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.6,1,full,1.0,62,24,38,1381.4529937650743,-9.24189357472314,3.5218230148774214,-26.78608474593015,-35.33538774225534,1408.2390785110044,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.6,1,half,0.5,62,24,38,382.8058736552399,-4.67415094129462,3.5218230148774228,-26.78608474593015,-35.33538774225534,409.5919584011701,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.6,1,fixed_1pct,0.01,62,24,38,4.148844462921142,-0.09452582024298173,3.521823014877434,-26.78608474593015,-35.33538774225534,30.934929208851294,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.6,2,full,0.5,62,40,22,953.9083859107649,-10.500987931402458,4.798565035989485,-26.78608474593015,-35.33538774225534,980.694470656695,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.6,2,half,0.25,62,40,22,260.6125896188699,-5.541447323008283,4.794546397950696,-26.78608474593015,-35.33538774225534,287.39867436480006,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.6,2,fixed_1pct,0.01,62,40,22,5.915147880218696,-0.23411216724814454,4.790681361535528,-26.78608474593015,-35.33538774225534,32.701232626148844,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.6,3,full,0.3333333333333333,62,52,10,481.4231556150212,-7.254593275720213,4.937193736505197,-26.78608474593015,-35.33538774225534,508.20924036095136,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.6,3,half,0.16666666666666666,62,52,10,155.16517801752076,-3.7638216126715833,4.950764796608989,-26.78608474593015,-35.33538774225534,181.9512627634509,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.6,3,fixed_1pct,0.01,62,52,10,6.24483236297293,-0.23411216724814715,4.963652553148701,-26.78608474593015,-35.33538774225534,33.03091710890308,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.6,5,full,0.2,62,60,2,220.9523956090312,-4.482840709707176,5.068139289428281,-26.78608474593015,-35.33538774225534,247.73848035496135,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.6,5,half,0.1,62,60,2,83.64487442694784,-2.2928119076501625,5.085136500749403,-26.78608474593015,-35.33538774225534,110.43095917287799,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.6,5,fixed_1pct,0.01,62,60,2,6.557994278496526,-0.23411216724816175,5.100535538609708,-26.78608474593015,-35.33538774225534,33.34407902442668,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.65,1,full,1.0,45,22,23,1207.86140857905,-14.122898809150772,3.419207837568111,-26.78608474593015,-35.33538774225534,1234.6474933249801,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.65,1,half,0.5,45,22,23,357.0721171396139,-7.141627155324234,3.4192078375681123,-26.78608474593015,-35.33538774225534,383.8582018855441,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.65,1,fixed_1pct,0.01,45,22,23,4.052190509218523,-0.14439928439979677,3.4192078375681083,-26.78608474593015,-35.33538774225534,30.838275255148673,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.65,2,full,0.5,45,34,11,540.5643742816395,-7.171517714484539,3.871786640210916,-26.78608474593015,-35.33538774225534,567.3504590275696,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.65,2,half,0.25,45,34,11,178.60486497174185,-3.6225165760058573,3.885625846885595,-26.78608474593015,-35.33538774225534,205.390949717672,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.65,2,fixed_1pct,0.01,45,34,11,4.786672938949832,-0.14630521251873116,3.8991408358362336,-26.78608474593015,-35.33538774225534,31.57275768487998,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.65,3,full,0.3333333333333333,45,42,3,316.8915747602005,-4.778865838586408,4.0598492608813315,-26.78608474593015,-35.33538774225534,343.6776595061307,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.65,3,half,0.16666666666666666,45,42,3,115.1351804968475,-2.3983144010848587,4.0760030070967685,-26.78608474593015,-35.33538774225534,141.92126524277765,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.65,3,fixed_1pct,0.01,45,42,3,5.134842771502446,-0.14439928439981256,4.091366555270786,-26.78608474593015,-35.33538774225534,31.920927517432595,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.65,5,full,0.2,45,45,0,177.90857266123314,-7.804931196216451,3.9050108507746173,-26.78608474593015,-35.33538774225534,204.69465740716328,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.65,5,half,0.1,45,45,0,70.66820232207189,-4.032301297687498,3.935329644144468,-26.78608474593015,-35.33538774225534,97.45428706800205,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.65,5,fixed_1pct,0.01,45,45,0,5.767130787458474,-0.41564906219373604,3.9624670986610813,-26.78608474593015,-35.33538774225534,32.553215533388624,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.7,1,full,1.0,31,14,17,1949.2551078003646,0.0,3.7917580476103065,-26.78608474593015,-35.33538774225534,1976.0411925462947,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.7,1,half,0.5,31,14,17,472.7521830004502,0.0,3.7917580476103074,-26.78608474593015,-35.33538774225534,499.53826774638037,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.7,1,fixed_1pct,0.01,31,14,17,4.5273064333335,0.0,3.7917580476102692,-26.78608474593015,-35.33538774225534,31.31339117926365,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.7,2,full,0.5,31,23,8,588.2466224671431,-2.306918483342937,3.99980131133013,-26.78608474593015,-35.33538774225534,615.0327072130732,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.7,2,half,0.25,31,23,8,188.17767635266014,-1.1669191787819635,4.01537916847792,-26.78608474593015,-35.33538774225534,214.96376109859028,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.7,2,fixed_1pct,0.01,31,23,8,4.919622959680958,-0.047205584125306954,4.030591669977195,-26.78608474593015,-35.33538774225534,31.705707705611108,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.7,3,full,0.3333333333333333,31,29,2,313.5153054165297,-2.873605458116323,4.056424015183806,-26.78608474593015,-35.33538774225534,340.3013901624599,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.7,3,half,0.16666666666666666,31,29,2,114.0380809409546,-1.4525387264358134,4.074751003353819,-26.78608474593015,-35.33538774225534,140.82416568688475,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.7,3,fixed_1pct,0.01,31,29,2,5.09628111192002,-0.08805676985910396,4.092208316131659,-26.78608474593015,-35.33538774225534,31.88236585785017,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.7,5,full,0.2,31,31,0,174.25979537554701,-7.804931196216443,3.872730472724168,-26.78608474593015,-35.33538774225534,201.04588012147715,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.7,5,half,0.1,31,31,0,69.47840576642284,-4.0323012976875,3.9036378451744116,-26.78608474593015,-35.33538774225534,96.26449051235299,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
holdout,0.7,5,fixed_1pct,0.01,31,31,0,5.689437260374275,-0.41564906219373227,3.9313796165143757,-26.78608474593015,-35.33538774225534,32.47552200630442,2026-01-04 16:00:00+00:00,2026-03-31 12:00:00+00:00
