direction,pnl_pct,bars_held,symbol,entry_time,exit_time,entry_price,exit_price,exit_reason,equity_at_entry,notional_usd,pnl_pct_net,pnl_usd,equity_after_exit,was_capped
long,-0.00205761316872433,7,FLOKIUSDT,1692094500,1692100800,2.43e-05,2.425e-05,trail_stop,38114.79658361588,28586.097437711906,-0.00325761316872433,-93.12244745552714,38021.67413616035,False
long,-0.07500000000000001,101,CHZUSDT,1692126000,1692216900,0.0742,0.068635,stop_loss,36442.33643372731,27331.752325295478,-0.07620000000000002,-2082.6795271875158,38449.8690288378,False
short,0.06742492897209879,81,APTUSDT,1692126000,1692198900,6.8635,6.400729,trail_stop,36442.33643372731,27331.752325295478,0.06622492897209878,1810.0433564256887,40532.548556025315,False
short,0.055480690221857046,101,AVAXUSDT,1692126000,1692216900,12.17,11.4948,trail_stop,36442.33643372731,27331.752325295478,0.054280690221857046,1483.5863811898848,39933.45541002768,False
short,0.029206650831353858,10,FETUSDT,1692126000,1692135000,0.2105,0.204352,trail_stop,36442.33643372731,27331.752325295478,0.02800665083135386,765.4708439835944,38414.366688922935,False
short,0.04534497090606817,4,FLOKIUSDT,1692126000,1692129600,2.406e-05,2.2969e-05,trail_stop,36442.33643372731,27331.752325295478,0.04414497090606817,1206.55941121203,37648.89584493934,False
short,0.011979621542940182,5,HBARUSDT,1692132300,1692136800,0.0687,0.067877,trail_stop,37648.89584493934,28236.671883704505,0.010779621542940182,304.3806365385144,38718.74732546145,False
long,-0.07500000000000004,80,GALAUSDT,1692147600,1692219600,0.02175,0.020118749999999998,stop_loss,38718.74732546145,29039.060494096087,-0.07620000000000005,-2212.7764096501232,41097.30842817531,False
long,0.0013294075660242606,21,SUIUSDT,1692148500,1692167400,0.5604,0.561145,trail_stop,38718.74732546145,29039.060494096087,0.00012940756602426067,3.757874138172239,38722.505199599625,False
short,0.08515245249668586,46,BCHUSDT,1692175500,1692216900,226.3,207.03,trail_stop,38722.505199599625,29041.878899699717,0.08395245249668586,2438.136958741544,42371.59236876923,False
short,0.032072060520579385,17,LTCUSDT,1692201600,1692216900,77.99,75.48870000000001,trail_stop,40532.548556025315,30399.411417018986,0.030872060520579385,938.492469056202,43310.08483782543,False
short,0.025556997219647864,13,SUIUSDT,1692216900,1692228600,0.5395,0.525712,trail_stop,43310.08483782543,32482.56362836907,0.024356997219647864,791.1777119832202,41717.518912365944,False
short,-0.004063353894988341,2,APTUSDT,1692217800,1692219600,6.1117,6.136534,trail_stop,43310.08483782543,32482.56362836907,-0.0052633538949883405,-170.96722779258295,40926.341200382725,False
short,-0.00724594992636239,23,CHZUSDT,1692217800,1692238500,0.0679,0.06839200000000001,trail_stop,43310.08483782543,32482.56362836907,-0.00844594992636239,-274.3461058850854,41443.172806480856,False
short,0.1455542312276519,100,DOGEUSDT,1692217800,1692307800,0.06712,0.0573504,trail_stop,43310.08483782543,32482.56362836907,0.1443542312276519,4688.995500876504,47118.86117992499,False
short,0.18448061273336516,42,BCHUSDT,1692270000,1692307800,208.9,170.36200000000002,trail_stop,41443.172806480856,31082.37960486064,0.18328061273336516,5696.79757918991,52815.6587591149,False
short,0.0329444444444444,28,SHIBUSDT,1692270000,1692295200,9e-06,8.7035e-06,trail_stop,41443.172806480856,31082.37960486064,0.0317444444444444,986.6928725676303,42429.86567904849,False
short,0.14018378974453224,42,UNIUSDT,1692270000,1692307800,5.441,4.67826,trail_stop,41443.172806480856,31082.37960486064,0.13898378974453224,4319.946911761688,57135.60567087659,False
short,0.13090495449949452,24,AAVEUSDT,1692286200,1692307800,59.34,51.5721,trail_stop,41443.172806480856,31082.37960486064,0.1297049544994945,4031.5386323844655,61167.144303261055,False
short,0.15203240058910159,3,CHZUSDT,1692305100,1692307800,0.0679,0.057577,trail_stop,42429.86567904849,31822.399259286365,0.15083240058910158,4799.84887278301,65966.99317604407,False
short,0.0202551477170994,1,BNBUSDT,1692307800,1692308700,223.4,218.875,trail_stop,65966.99317604407,49475.24488203305,0.0190551477170994,942.7580995668058,66909.75127561088,False
short,-0.07499999999999993,4,ADAUSDT,1692308700,1692312300,0.2401,0.2581075,stop_loss,66909.75127561088,50182.31345670815,-0.07619999999999993,-3823.892285401158,55438.07441940739,False
short,-0.07499999999999998,1,APTUSDT,1692308700,1692309600,4.9603,5.3323225,stop_loss,66909.75127561088,50182.31345670815,-0.07619999999999999,-3823.8922854011607,63085.858990209716,False
short,-0.07500000000000001,33,AVAXUSDT,1692308700,1692338400,10.02,10.7715,stop_loss,66909.75127561088,50182.31345670815,-0.07620000000000002,-3823.892285401162,47790.28984860507,False
short,-0.07499999999999994,4,BTCUSDT,1692308700,1692312300,25188.0,27077.1,stop_loss,66909.75127561088,50182.31345670815,-0.07619999999999995,-3823.8922854011585,51614.18213400623,False
short,-0.07500000000000001,1,DOGEUSDT,1692308700,1692309600,0.05579,0.05997425,stop_loss,66909.75127561088,50182.31345670815,-0.07620000000000002,-3823.892285401162,59261.966704808554,False
long,-0.009841075794620966,43,ZECUSDT,1692338400,1692377100,24.54,24.2985,trail_stop,47790.28984860507,35842.7173864538,-0.011041075794620965,-395.7421593490151,47394.547689256055,False
long,0.0,192,GALAUSDT,1692342000,1692514800,0.01959,0.01959,timeout,47790.28984860507,35842.7173864538,-0.0012,-43.01126086374455,47875.39602169252,False
long,0.0,192,AVAXUSDT,1692343800,1692516600,10.87,10.87,timeout,47790.28984860507,35842.7173864538,-0.0012,-43.01126086374455,47832.384760828776,False
long,-0.0006060606060608163,88,HIGHUSDT,1692343800,1692423000,1.122,1.1213199999999999,trail_stop,47790.28984860507,35842.7173864538,-0.001806060606060816,-64.7341198858453,47329.813569370206,False
long,0.0,192,AAVEUSDT,1692358200,1692531000,55.88,55.88,timeout,47790.28984860507,35842.7173864538,-0.0012,-43.01126086374455,47789.37349996503,False
long,0.0,192,APTUSDT,1692378000,1692550800,5.7703,5.7703,timeout,47394.547689256055,35545.91076694204,-0.0012,-42.655092920330446,48576.026629823085,False
long,0.017781337605126037,36,SUIUSDT,1692429300,1692461700,0.4994,0.50828,trail_stop,47329.813569370206,35497.36017702765,0.016581337605126038,588.593713186052,47918.40728255626,False
long,-0.0750000000000001,187,SOLUSDT,1692462600,1692630900,22.0,20.349999999999998,stop_loss,47918.40728255626,35938.805461917196,-0.0762000000000001,-2738.536976198094,46062.51022710444,False
short,0.007472474868357966,88,FETUSDT,1692517500,1692596700,0.2089,0.20733900000000002,trail_stop,47832.384760828776,35874.28857062158,0.006272474868357966,225.02057347944532,48801.04720330253,False
