pnl_pct,exit_reason,bars_held,entry_price,exit_price,direction,symbol,strategy,entry_time
-0.051500000000000004,stop_loss,230,0.4121,0.43270500000000006,short,1INCHUSDT,B,2024-11-28 02:45:00+00:00
-0.051500000000000004,stop_loss,43,0.428,0.4494,short,1INCHUSDT,B,2024-12-01 02:30:00+00:00
-0.051500000000000004,stop_loss,18,0.4351,0.456855,short,1INCHUSDT,B,2024-12-02 08:30:00+00:00
-0.051500000000000004,stop_loss,38,0.4862,0.51051,short,1INCHUSDT,B,2024-12-03 13:30:00+00:00
-0.051500000000000004,stop_loss,213,0.5219,0.547995,short,1INCHUSDT,B,2024-12-04 16:00:00+00:00
-0.051500000000000004,stop_loss,14,0.5024,0.52752,short,1INCHUSDT,B,2024-12-05 22:15:00+00:00
-0.051500000000000004,stop_loss,30,0.5445,0.571725,short,1INCHUSDT,B,2024-12-06 22:45:00+00:00
0.1485,take_profit,82,0.6001,0.510085,short,1INCHUSDT,B,2024-12-09 00:00:00+00:00
-0.051500000000000004,stop_loss,188,0.4676,0.49098,short,1INCHUSDT,B,2024-12-10 00:00:00+00:00
-0.051500000000000004,stop_loss,52,0.5005,0.525525,short,1INCHUSDT,B,2024-12-12 11:00:00+00:00
-0.051500000000000004,stop_loss,141,0.479,0.50295,short,1INCHUSDT,B,2024-12-14 13:15:00+00:00
0.1485,take_profit,197,0.4772,0.40562,short,1INCHUSDT,B,2024-12-17 00:45:00+00:00
0.1485,take_profit,160,0.4616,0.39236,short,1INCHUSDT,B,2024-12-18 01:45:00+00:00
0.1485,take_profit,129,0.4133,0.351305,short,1INCHUSDT,B,2024-12-19 01:45:00+00:00
-0.051500000000000004,stop_loss,64,0.3793,0.39826500000000004,short,1INCHUSDT,B,2024-12-20 06:45:00+00:00
-0.051500000000000004,stop_loss,294,0.3966,0.41643,short,1INCHUSDT,B,2024-12-21 12:30:00+00:00
-0.051500000000000004,stop_loss,31,0.372,0.3906,short,1INCHUSDT,B,2024-12-22 19:45:00+00:00
-0.004003128911138926,timeout,672,0.3995,0.4005,short,1INCHUSDT,B,2024-12-26 06:30:00+00:00
-0.051500000000000004,stop_loss,251,0.385,0.40425000000000005,short,1INCHUSDT,B,2024-12-30 13:45:00+00:00
0.1485,take_profit,561,0.4118,0.35003,short,1INCHUSDT,B,2025-01-07 15:00:00+00:00
-0.051500000000000004,stop_loss,28,0.366,0.38430000000000003,short,1INCHUSDT,B,2025-01-08 17:15:00+00:00
-0.051500000000000004,stop_loss,227,0.3667,0.385035,short,1INCHUSDT,B,2025-01-13 06:30:00+00:00
0.1485,take_profit,465,0.3813,0.324105,short,1INCHUSDT,B,2025-01-18 05:00:00+00:00
0.1485,take_profit,540,0.3595,0.305575,short,1INCHUSDT,B,2025-01-19 08:00:00+00:00
0.1485,take_profit,652,0.3449,0.29316499999999995,short,1INCHUSDT,B,2025-01-20 12:15:00+00:00
-0.051500000000000004,stop_loss,446,0.3089,0.324345,short,1INCHUSDT,B,2025-01-27 00:30:00+00:00
-0.051500000000000004,stop_loss,88,0.2938,0.30849000000000004,short,1INCHUSDT,B,2025-01-28 22:15:00+00:00
0.1485,take_profit,197,0.3084,0.26214,short,1INCHUSDT,B,2025-01-31 21:15:00+00:00
0.1485,take_profit,97,0.2958,0.25143,short,1INCHUSDT,B,2025-02-01 22:15:00+00:00
0.1485,take_profit,14,0.2666,0.22661,short,1INCHUSDT,B,2025-02-02 22:15:00+00:00
-0.009070022710068137,timeout,672,0.2642,0.2662,short,1INCHUSDT,B,2025-02-04 03:15:00+00:00
-0.051500000000000004,stop_loss,124,0.2501,0.262605,short,1INCHUSDT,B,2025-02-07 20:45:00+00:00
0.08046093450785141,timeout,672,0.2611,0.2397,short,1INCHUSDT,B,2025-02-21 17:30:00+00:00
-0.051500000000000004,stop_loss,86,0.244,0.2562,short,1INCHUSDT,B,2025-02-24 22:45:00+00:00
-0.051500000000000004,stop_loss,377,0.2431,0.255255,short,1INCHUSDT,B,2025-02-26 18:15:00+00:00
-0.051500000000000004,stop_loss,65,0.2313,0.24286500000000003,short,1INCHUSDT,B,2025-02-28 02:30:00+00:00
0.12514473684210523,timeout,672,0.2432,0.2124,short,1INCHUSDT,B,2025-03-03 08:45:00+00:00
-0.051500000000000004,stop_loss,53,0.2243,0.235515,short,1INCHUSDT,B,2025-03-07 00:15:00+00:00
0.1485,take_profit,128,0.2149,0.182665,short,1INCHUSDT,B,2025-03-09 16:45:00+00:00
-0.00730832526621494,timeout,672,0.2066,0.2078,short,1INCHUSDT,B,2025-03-10 16:45:00+00:00
-0.051500000000000004,stop_loss,247,0.1935,0.20317500000000002,short,1INCHUSDT,B,2025-03-12 14:45:00+00:00
-0.051500000000000004,stop_loss,58,0.1898,0.19929,short,1INCHUSDT,B,2025-03-13 17:45:00+00:00
0.08441065292096214,timeout,672,0.2037,0.1862,short,1INCHUSDT,B,2025-03-28 07:00:00+00:00
0.1485,take_profit,406,0.186,0.1581,short,1INCHUSDT,B,2025-04-02 22:00:00+00:00
0.1485,take_profit,54,0.1747,0.148495,short,1INCHUSDT,B,2025-04-06 17:15:00+00:00
-0.051500000000000004,stop_loss,187,0.1617,0.16978500000000002,short,1INCHUSDT,B,2025-04-07 19:00:00+00:00
-0.051500000000000004,stop_loss,89,0.1551,0.162855,short,1INCHUSDT,B,2025-04-08 19:00:00+00:00
-0.051500000000000004,stop_loss,48,0.162,0.1701,short,1INCHUSDT,B,2025-04-10 15:30:00+00:00
-0.036494068801897914,timeout,672,0.1686,0.1745,short,1INCHUSDT,B,2025-04-13 21:30:00+00:00
0.0858362445414848,timeout,672,0.2061,0.1881,short,1INCHUSDT,B,2025-04-29 10:45:00+00:00
-0.051500000000000004,stop_loss,159,0.1855,0.194775,short,1INCHUSDT,B,2025-05-06 12:00:00+00:00
-0.051500000000000004,stop_loss,126,0.2242,0.23541,short,1INCHUSDT,B,2025-05-09 14:15:00+00:00
-0.051500000000000004,stop_loss,241,0.2338,0.24549,short,1INCHUSDT,B,2025-05-11 07:00:00+00:00
-0.051500000000000004,stop_loss,112,0.2327,0.244335,short,1INCHUSDT,B,2025-05-12 15:00:00+00:00
0.040658516020236006,timeout,672,0.2372,0.2272,short,1INCHUSDT,B,2025-05-14 08:45:00+00:00
-0.051500000000000004,stop_loss,293,0.2214,0.23247000000000004,short,1INCHUSDT,B,2025-05-17 01:00:00+00:00
-0.051500000000000004,stop_loss,17,0.2171,0.227955,short,1INCHUSDT,B,2025-05-18 19:45:00+00:00
-0.051500000000000004,stop_loss,38,0.2241,0.23530500000000001,short,1INCHUSDT,B,2025-05-21 17:45:00+00:00
-0.051500000000000004,stop_loss,539,0.2318,0.24339000000000002,short,1INCHUSDT,B,2025-05-23 11:45:00+00:00
0.13522566371681422,timeout,672,0.226,0.1951,short,1INCHUSDT,B,2025-05-30 00:45:00+00:00
-0.051500000000000004,stop_loss,273,0.2028,0.21294000000000002,short,1INCHUSDT,B,2025-05-31 00:45:00+00:00
-0.051500000000000004,stop_loss,389,0.202,0.2121,short,1INCHUSDT,B,2025-06-05 20:00:00+00:00
0.08279672447013495,timeout,672,0.2076,0.1901,short,1INCHUSDT,B,2025-06-12 12:15:00+00:00
0.1485,take_profit,533,0.1934,0.16438999999999998,short,1INCHUSDT,B,2025-06-17 00:00:00+00:00
-0.051500000000000004,stop_loss,45,0.183,0.19215000000000002,short,1INCHUSDT,B,2025-06-18 13:15:00+00:00
0.023012534818941433,timeout,672,0.1795,0.1751,short,1INCHUSDT,B,2025-06-20 17:15:00+00:00
-0.051500000000000004,stop_loss,194,0.1716,0.18018,short,1INCHUSDT,B,2025-06-21 21:30:00+00:00
-0.051500000000000004,stop_loss,12,0.2575,0.27037500000000003,short,1INCHUSDT,B,2025-07-11 06:15:00+00:00
-0.051500000000000004,stop_loss,35,0.2777,0.29158500000000004,short,1INCHUSDT,B,2025-07-12 06:15:00+00:00
