month,regime,direction,trades,wr,pf,avg_pnl_pct,total_pnl_pct,total_pnl_usd,max_drawdown_pct
2024-11,bull,short,123,0.6747967479674797,1.4104992812252466,0.004088514092244329,0.5028872333460525,17.76436166730263,-23.8790953774143
2024-12,bull,short,152,0.7236842105263158,4.3808919268745425,0.016394700244165866,2.4919944371132114,115.47972185566056,-6.8043405380962625
2024-12,sideways,short,21,0.3333333333333333,0.6459693713444867,-0.0026952819076680673,-0.05660092006102941,-4.090046003051472,-6.149897227804035
2025-01,bull,short,91,0.5934065934065934,1.685671984664308,0.005881068345236318,0.535177219416505,21.298860970825253,-12.082101267401297
2025-01,sideways,short,45,0.8222222222222222,4.206458618580893,0.016830928442026702,0.7573917798912015,35.16958899456009,-6.184045933593358
2025-02,bull,short,18,0.8888888888888888,14.245303497780709,0.08094352137532652,1.4569833847558775,71.76916923779386,-3.1681753875662375
2025-02,sideways,short,144,0.6597222222222222,2.1043981156783604,0.009751485801046365,1.4042139553506767,61.570697767533844,-9.193439871415624
2025-03,sideways,short,143,0.6083916083916084,2.196986972973304,0.010123938860860618,1.4477232571030683,63.80616285515342,-9.487955357153849
2025-04,bear,short,47,0.6808510638297872,1.2852747098937185,0.0031308990785277636,0.1471522566908049,4.537612834540247,-10.751164293067506
2025-04,sideways,short,80,0.6375,1.3054660822582664,0.00415990956119452,0.33279276489556164,11.839638244778088,-17.86344650021255
2025-05,bull,short,40,0.65,1.6573138380883736,0.007540457210389431,0.30161828841557725,12.680914420778862,-10.918012203411704
2025-05,sideways,short,80,0.55,1.0508232199729912,0.0006819307190706669,0.054554457525653355,-2.072277123717332,-16.4927732771453
2025-06,bull,short,72,0.6388888888888888,4.1592468733822665,0.01666301572118963,1.1997371319256533,55.66685659628267,-4.050842084366922
2025-06,sideways,short,29,0.8275862068965517,5.162193423193509,0.01718539507876147,0.49837645728408264,23.178822864204122,-4.363393915428337
2025-07,bull,short,90,0.6444444444444445,4.192921388157568,0.011409378360749402,1.0268440524674463,45.94220262337232,-4.951085771975071
2025-07,sideways,short,2,1.0,inf,0.03165980942995081,0.06331961885990162,3.0459809429950804,0.0
2025-08,bull,short,70,0.5428571428571428,1.1519901686883074,0.0015728302869203407,0.11009812008442385,1.3049060042212002,-18.649108103247272
2025-08,sideways,short,35,0.6285714285714286,1.6338884097276871,0.004463603810824455,0.15622613337885594,5.711306668942794,-5.241467242404217
2025-09,bull,short,28,0.5,0.8416530321417446,-0.002244062780607408,-0.06283375785700743,-4.82168789285037,-15.954043522255246
2025-09,sideways,short,44,0.5454545454545454,2.269717147288851,0.01016213014361463,0.44713372631904374,19.716686315952188,-6.939270227579852
2025-10,bull,short,29,0.41379310344827586,1.2268061435073798,0.0030422192870449916,0.08822435932430475,2.6712179662152375,-10.604805889748063
2025-10,sideways,short,77,0.6493506493506493,4.030077212084974,0.01864261153257172,1.4354810880080224,67.15405440040112,-3.7016327655398493
2025-11,bear,short,71,0.704225352112676,2.468173364176839,0.01346644616041247,0.9561176773892853,43.545883869464255,-12.624034704373924
2025-11,sideways,short,67,0.6865671641791045,2.864101901139732,0.012526896468374734,0.8393020633811071,37.94510316905536,-5.40581537665744
2025-12,bear,short,98,0.5612244897959183,2.7015234674035833,0.009631034134337052,0.9438413451650312,41.31206725825155,-4.412600557206598
2026-01,bear,short,76,0.7368421052631579,3.865840131386037,0.02019756023880758,1.5350145781493763,72.1907289074688,-5.700309466809299
2026-01,sideways,short,56,0.6428571428571429,2.1987147636055915,0.013519073722377772,0.7570681284531552,34.493406422657756,-13.868663991162958
2026-02,bear,short,234,0.6111111111111112,1.979121113376395,0.010738685239816215,2.5128523461169943,111.60261730584972,-9.203451712235452
2026-03,bear,short,155,0.5483870967741935,1.7103539813075714,0.008355909874048217,1.2951660304774737,55.45830152387368,-15.194108304912282
2026-03,sideways,short,59,0.4915254237288136,1.703591496730485,0.012344772487039826,0.7283415767353497,32.87707883676748,-23.535153897341367
2026-04,bear,short,32,0.53125,1.3204808354600992,0.005768147254742119,0.18458071215174782,7.309035607587391,-11.593570141462175
2026-04,sideways,short,157,0.5414012738853503,2.1543948628540215,0.016853930804798314,2.6460671363533352,122.88335681766677,-17.3634306051404
