entry_idx,exit_idx,entry_price,exit_price,sl_price,tp_price,exit_reason,pnl_pct,bars_held,atr14_at_entry,detector,asset,direction,entry_time,signal_time
8080,8095,0.07376,0.075331764439894,0.07323607852003534,0.075331764439894,take_profit,0.02010917082285791,15,0.0002619607399823335,macd_pullback_long,CROSSUSDT,long,2026-04-16T04:30:00+00:00,2026-04-16T04:00:00+00:00
8272,8286,0.08384,0.0878883360092661,0.08249055466357796,0.0878883360092661,take_profit,0.047086450492200636,14,0.0006747226682110178,macd_pullback_long,CROSSUSDT,long,2026-04-18T04:30:00+00:00,2026-04-18T04:00:00+00:00
9040,9044,0.12947,0.12622215368896889,0.12623025305632807,0.13918924083101583,stop_loss,-0.026285705654059754,4,0.0016198734718359733,macd_pullback_long,CROSSUSDT,long,2026-04-26T04:30:00+00:00,2026-04-26T04:00:00+00:00
3666,3683,0.2529,0.24849612756708547,0.24850710979260396,0.2660786706221882,stop_loss,-0.01861349321041732,17,0.0021964451036980332,macd_pullback_long,CRVUSDT,long,2026-03-01T04:30:00+00:00,2026-03-01T04:00:00+00:00
7954,8008,0.2123,0.21904523512057983,0.21005158829314005,0.21904523512057983,take_profit,0.030572186154403394,54,0.0011242058534299726,macd_pullback_long,CRVUSDT,long,2026-04-14T20:30:00+00:00,2026-04-14T20:00:00+00:00
8658,8718,0.2342,0.23190352180212886,0.23190924868042778,0.2410722539587166,stop_loss,-0.011005628513540252,60,0.001145375659786101,macd_pullback_long,CRVUSDT,long,2026-04-22T04:30:00+00:00,2026-04-22T04:00:00+00:00
3378,3381,0.1012,0.09966941237848788,0.09967322930522482,0.10578031208432553,stop_loss,-0.016324383611779836,3,0.0007633853473875883,macd_pullback_long,DOGEUSDT,long,2026-02-26T04:30:00+00:00,2026-02-26T04:00:00+00:00
4626,4630,0.0928,0.09186368366033841,0.0918660186138039,0.09560194415858825,stop_loss,-0.011289615729111888,4,0.0004669906930980428,macd_pullback_long,DOGEUSDT,long,2026-03-11T04:30:00+00:00,2026-03-11T04:00:00+00:00
4834,4847,0.09748,0.10024544439679237,0.09655818520106921,0.10024544439679237,take_profit,0.02716935162897383,13,0.0004609073994653949,macd_pullback_long,DOGEUSDT,long,2026-03-13T08:30:00+00:00,2026-03-13T08:00:00+00:00
6050,6056,0.09603,0.09536228085177219,0.09536394598680517,0.09802816203958452,stop_loss,-0.00815323490813096,6,0.0003330270065974188,macd_pullback_long,DOGEUSDT,long,2026-03-26T00:30:00+00:00,2026-03-26T00:00:00+00:00
7650,7653,0.09341,0.09301512108639616,0.09301610582184155,0.09459168253447538,stop_loss,-0.005427373017919351,3,0.0001969470890792291,macd_pullback_long,DOGEUSDT,long,2026-04-11T16:30:00+00:00,2026-04-11T16:00:00+00:00
8034,8046,0.09428,0.09661801461931672,0.09350066179356109,0.09661801461931672,take_profit,0.02359862769746205,12,0.00038966910321945304,macd_pullback_long,DOGEUSDT,long,2026-04-15T16:30:00+00:00,2026-04-15T16:00:00+00:00
8226,8229,0.10145,0.10007094421141499,0.10007438325328179,0.10557685024015465,stop_loss,-0.01479345281996064,3,0.000687808373359107,macd_pullback_long,DOGEUSDT,long,2026-04-17T16:30:00+00:00,2026-04-17T16:00:00+00:00
8578,8594,0.09535,0.0947670463983677,0.0947685001479977,0.09709449955600692,stop_loss,-0.0073138290679843785,16,0.00029074992600115285,macd_pullback_long,DOGEUSDT,long,2026-04-21T08:30:00+00:00,2026-04-21T08:00:00+00:00
8674,8707,0.09778,0.09699319869000919,0.09699516078803909,0.10013451763588277,stop_loss,-0.009246648701071941,33,0.0003924196059804614,macd_pullback_long,DOGEUSDT,long,2026-04-22T08:30:00+00:00,2026-04-22T08:00:00+00:00
3378,3390,1.627,1.5662308195735994,1.5663823636644383,1.8088529090066854,stop_loss,-0.038550448940627265,12,0.030308818167780905,macd_pullback_long,DOTUSDT,long,2026-02-26T04:30:00+00:00,2026-02-26T04:00:00+00:00
5282,5326,1.623,1.6087066411550361,1.6087422854414326,1.6657731436757022,stop_loss,-0.010006752215011617,44,0.007128857279283695,macd_pullback_long,DOTUSDT,long,2026-03-18T00:30:00+00:00,2026-03-18T00:00:00+00:00
2658,2666,0.0078,0.00763595790646866,0.007854680697843779,0.00763595790646866,take_profit,0.01983103763222301,8,2.7340348921889858e-05,macd_pullback_short,DUSDT,short,2026-02-18T16:30:00+00:00,2026-02-18T16:00:00+00:00
4946,4952,0.00708,0.007460921845887202,0.006953026051370933,0.007460921845887202,take_profit,0.052602520605536954,6,6.348697431453355e-05,macd_pullback_long,DUSDT,long,2026-03-14T12:30:00+00:00,2026-03-14T12:00:00+00:00
8929,8938,0.011594,0.013230426655654192,0.01104852444811527,0.013230426655654192,take_profit,0.1399442690748829,9,0.00027273777594236527,macd_pullback_long,DUSDT,long,2026-04-25T00:30:00+00:00,2026-04-25T00:00:00+00:00
6178,6187,0.09676,0.0928299602308141,0.0980700132563953,0.0928299602308141,take_profit,0.03941636801556331,9,0.0006550066281976504,macd_pullback_short,ENAUSDT,short,2026-03-27T08:30:00+00:00,2026-03-27T08:00:00+00:00
6178,6187,0.09676,0.0928299602308141,0.0980700132563953,0.0928299602308141,take_profit,0.03941636801556331,9,0.0006550066281976504,macd_early_trend_short,ENAUSDT,short,2026-03-27T08:30:00+00:00,2026-03-27T08:00:00+00:00
2306,2344,0.1279,0.12611847001736512,0.1261229127355263,0.13323126179342115,stop_loss,-0.015129085087059372,38,0.0008885436322368573,macd_pullback_long,ENAUSDT,long,2026-02-15T00:30:00+00:00,2026-02-15T00:00:00+00:00
7490,7504,0.09069,0.09511848638111961,0.08921383787296014,0.09511848638111961,take_profit,0.047631032981801776,14,0.0007380810635199327,macd_pullback_long,ENAUSDT,long,2026-04-10T00:30:00+00:00,2026-04-10T00:00:00+00:00
8034,8089,0.09863,0.10369404781824204,0.09694198406058598,0.10369404781824204,take_profit,0.0501438894681339,55,0.0008440079697070088,macd_pullback_long,ENAUSDT,long,2026-04-15T16:30:00+00:00,2026-04-15T16:00:00+00:00
4258,4276,1.2498,1.2116594401493992,1.2625135199502002,1.2116594401493992,take_profit,0.029317330653385206,18,0.0063567599751001265,macd_pullback_short,ENSOUSDT,short,2026-03-07T08:30:00+00:00,2026-03-07T08:00:00+00:00
6562,6580,1.0025,1.0094944663159968,1.0094770237566053,0.9815689287301841,stop_loss,-0.00817702375660536,18,0.0034885118783026356,macd_pullback_short,ENSOUSDT,short,2026-03-31T08:30:00+00:00,2026-03-31T08:00:00+00:00
4258,4276,1.2498,1.2116594401493992,1.2625135199502002,1.2116594401493992,take_profit,0.029317330653385206,18,0.0063567599751001265,macd_early_trend_short,ENSOUSDT,short,2026-03-07T08:30:00+00:00,2026-03-07T08:00:00+00:00
50,65,0.5976,0.6457535781309401,0.5815488072896866,0.6457535781309401,take_profit,0.07937827665819966,15,0.00802559635515668,rsi_recovery_long,ENSOUSDT,long,2026-01-22T12:30:00+00:00,2026-01-22T12:00:00+00:00
3842,3848,2035.34,2009.526984831379,2009.5913564402783,2112.5859306791644,stop_loss,-0.013882409410035153,6,12.874321779860745,macd_pullback_long,ETHUSDT,long,2026-03-03T00:30:00+00:00,2026-03-03T00:00:00+00:00
4066,4092,2112.88,2088.380534087867,2088.441630012835,2186.1951099614953,stop_loss,-0.012795294532644077,26,12.219184993582553,macd_pullback_long,ETHUSDT,long,2026-03-05T08:30:00+00:00,2026-03-05T08:00:00+00:00
4530,4568,2040.1,2017.3594310112471,2017.416140659598,2108.1515780212053,stop_loss,-0.012346791328245078,38,11.341929670200926,macd_pullback_long,ETHUSDT,long,2026-03-10T04:30:00+00:00,2026-03-10T04:00:00+00:00
4626,4630,2032.8,2017.067405320452,2017.1066387236428,2079.8800838290713,stop_loss,-0.008939371644799243,4,7.8466806381785315,macd_pullback_long,ETHUSDT,long,2026-03-11T04:30:00+00:00,2026-03-11T04:00:00+00:00
5266,5324,2325.52,2302.9134144337663,2302.969789958869,2393.170630123393,stop_loss,-0.010921088430215033,58,11.275105020565476,macd_pullback_long,ETHUSDT,long,2026-03-17T20:30:00+00:00,2026-03-17T20:00:00+00:00
7186,7193,2149.14,2130.575711019419,2130.622006004408,2204.693981986776,stop_loss,-0.00983800821751065,7,9.258996997796064,macd_pullback_long,ETHUSDT,long,2026-04-06T20:30:00+00:00,2026-04-06T20:00:00+00:00
7554,7658,2235.67,2304.2109610658295,2212.823012978057,2304.2109610658295,take_profit,0.029457906160492996,104,11.42349351097157,macd_pullback_long,ETHUSDT,long,2026-04-10T16:30:00+00:00,2026-04-10T16:00:00+00:00
2306,2338,0.2172,0.2104374194752634,0.21045428376584877,0.23743714870245375,stop_loss,-0.03233526945090518,32,0.003372858117075624,macd_pullback_long,FARTCOINUSDT,long,2026-02-15T00:30:00+00:00,2026-02-15T00:00:00+00:00
5282,5330,0.20551,0.19933116195486564,0.19934657052854426,0.2240002884143672,stop_loss,-0.03126587535951711,48,0.0030817147357278646,macd_pullback_long,FARTCOINUSDT,long,2026-03-18T00:30:00+00:00,2026-03-18T00:00:00+00:00
7634,7648,0.19038,0.19939348873211146,0.18737550375596285,0.19939348873211146,take_profit,0.046144724929674696,14,0.0015022481220185765,macd_pullback_long,FARTCOINUSDT,long,2026-04-11T12:30:00+00:00,2026-04-11T12:00:00+00:00
1890,1945,0.909,0.8737469935645672,0.9207510021451443,0.8737469935645672,take_profit,0.037582185297505864,55,0.005875501072572146,macd_pullback_short,FILUSDT,short,2026-02-10T16:30:00+00:00,2026-02-10T16:00:00+00:00
6754,6778,0.8093,0.8175302692041501,0.817509744842045,0.7846707654738652,stop_loss,-0.011369614733905896,24,0.004104872421022481,macd_pullback_short,FILUSDT,short,2026-04-02T08:30:00+00:00,2026-04-02T08:00:00+00:00
6754,6778,0.8093,0.8175302692041501,0.817509744842045,0.7846707654738652,stop_loss,-0.011369614733905896,24,0.004104872421022481,macd_early_trend_short,FILUSDT,short,2026-04-02T08:30:00+00:00,2026-04-02T08:00:00+00:00
2306,2338,1.012,0.9983397077190891,0.9983737732858744,1.052878680142377,stop_loss,-0.014698312530544391,32,0.0068131133570628315,macd_pullback_long,FILUSDT,long,2026-02-15T00:30:00+00:00,2026-02-15T00:00:00+00:00
4082,4093,1.03,1.0180103267469351,1.0180402261814814,1.0658793214555558,stop_loss,-0.012840459468995029,11,0.005979886909259277,macd_pullback_long,FILUSDT,long,2026-03-05T12:30:00+00:00,2026-03-05T12:00:00+00:00
6018,6034,0.934,0.9240453283451467,0.9240701529627399,0.9637895411117805,stop_loss,-0.011858106696845084,16,0.004964923518630081,macd_pullback_long,FILUSDT,long,2026-03-25T16:30:00+00:00,2026-03-25T16:00:00+00:00
7106,7144,0.8464,0.8788268193192156,0.8355910602269282,0.8788268193192156,take_profit,0.037111459498128,38,0.005404469886535921,macd_pullback_long,FILUSDT,long,2026-04-06T00:30:00+00:00,2026-04-06T00:00:00+00:00
8738,8745,0.9285,0.9208370110712849,0.9208561207693615,0.9514316376919155,stop_loss,-0.009453084468190723,7,0.0038219396153192572,macd_pullback_long,FILUSDT,long,2026-04-23T00:30:00+00:00,2026-04-23T00:00:00+00:00
1938,1976,0.003915,0.0039515246129175246,0.003951433529094788,0.003805699412715636,stop_loss,-0.010529403044067555,38,1.8216764547393995e-05,macd_pullback_short,GALAUSDT,short,2026-02-11T04:30:00+00:00,2026-02-11T04:00:00+00:00
5154,5164,0.003631,0.0035852686110689285,0.0035853826544328463,0.0037678520367014617,stop_loss,-0.01379470915204396,10,2.2808672783576953e-05,macd_pullback_long,GALAUSDT,long,2026-03-16T16:30:00+00:00,2026-03-16T16:00:00+00:00
5250,5326,0.003589,0.0035491639284509074,0.0035492632702752193,0.0037082101891743424,stop_loss,-0.012299490540287748,76,1.986836486239036e-05,macd_pullback_long,GALAUSDT,long,2026-03-17T16:30:00+00:00,2026-03-17T16:00:00+00:00
8050,8101,0.003072,0.0032262683413232765,0.003020577219558908,0.0032262683413232765,take_profit,0.04901755902450405,51,2.5711390220546073e-05,macd_pullback_long,GALAUSDT,long,2026-04-15T20:30:00+00:00,2026-04-15T20:00:00+00:00
882,898,44.16,42.60724647544769,44.6775845081841,42.60724647544769,take_profit,0.03396199104511568,16,0.2587922540920519,macd_pullback_short,GIGGLEUSDT,short,2026-01-31T04:30:00+00:00,2026-01-31T04:00:00+00:00
6274,6326,24.08,23.491889615004528,24.27603679499849,23.491889615004528,take_profit,0.02322318874565908,52,0.09801839749924514,macd_pullback_short,GIGGLEUSDT,short,2026-03-28T08:30:00+00:00,2026-03-28T08:00:00+00:00
882,898,44.16,42.60724647544769,44.6775845081841,42.60724647544769,take_profit,0.03396199104511568,16,0.2587922540920519,macd_early_trend_short,GIGGLEUSDT,short,2026-01-31T04:30:00+00:00,2026-01-31T04:00:00+00:00
6274,6326,24.08,23.491889615004528,24.27603679499849,23.491889615004528,take_profit,0.02322318874565908,52,0.09801839749924514,macd_early_trend_short,GIGGLEUSDT,short,2026-03-28T08:30:00+00:00,2026-03-28T08:00:00+00:00
7314,7323,25.19,25.917926262600965,24.947357912466348,25.917926262600965,take_profit,0.027697430035766704,9,0.12132104376682719,macd_pullback_long,GIGGLEUSDT,long,2026-04-08T04:30:00+00:00,2026-04-08T04:00:00+00:00
7410,7434,25.76,25.318327771365638,25.319429198369715,27.081712404890865,stop_loss,-0.01834566104947063,24,0.2202854008151442,macd_pullback_long,GIGGLEUSDT,long,2026-04-09T04:30:00+00:00,2026-04-09T04:00:00+00:00
7874,7916,38.36,45.15109069269259,36.096303102435805,45.15109069269259,take_profit,0.17583573234339395,42,1.131848448782099,macd_pullback_long,GIGGLEUSDT,long,2026-04-14T00:30:00+00:00,2026-04-14T00:00:00+00:00
8274,8278,47.54,45.64322666952416,45.64795677758021,53.21612966725935,stop_loss,-0.04109847140252079,4,0.9460216112098927,macd_pullback_long,GIGGLEUSDT,long,2026-04-18T04:30:00+00:00,2026-04-18T04:00:00+00:00
2370,2453,0.02602,0.026386489063790583,0.026385575125975645,0.024923274622073072,stop_loss,-0.01528489868526447,83,0.00018278756298782147,macd_pullback_short,GWEIUSDT,short,2026-02-15T16:30:00+00:00,2026-02-15T16:00:00+00:00
3458,3473,0.036839,0.03498028054916518,0.03498491575976577,0.04240125272070268,stop_loss,-0.05165520917600412,15,0.0009270421201171134,macd_pullback_long,GWEIUSDT,long,2026-02-27T00:30:00+00:00,2026-02-27T00:00:00+00:00
3650,3694,0.045673,0.04325426154330388,0.04326029331002881,0.05291112006991356,stop_loss,-0.054157731191209584,44,0.001206353344985594,macd_pullback_long,GWEIUSDT,long,2026-03-01T00:30:00+00:00,2026-03-01T00:00:00+00:00
4066,4088,0.04495,0.04838470057567315,0.04380509980810894,0.04838470057567315,take_profit,0.07521158121631043,22,0.0005724500959455262,macd_pullback_long,GWEIUSDT,long,2026-03-05T08:30:00+00:00,2026-03-05T08:00:00+00:00
4482,4567,0.04973,0.04868598077647322,0.048688584315684014,0.052854247052947965,stop_loss,-0.02219375072444763,85,0.0005207078421579942,macd_pullback_long,GWEIUSDT,long,2026-03-09T16:30:00+00:00,2026-03-09T16:00:00+00:00
7250,7302,0.055887,0.05932567074051298,0.054740776419829,0.05932567074051298,take_profit,0.06032899136673971,52,0.0005731117900854965,macd_pullback_long,GWEIUSDT,long,2026-04-07T12:30:00+00:00,2026-04-07T12:00:00+00:00
7410,7439,0.057622,0.0566479861156257,0.05665041507793087,0.06053675476620739,stop_loss,-0.018103507069770205,29,0.0004857924610345644,macd_pullback_long,GWEIUSDT,long,2026-04-09T04:30:00+00:00,2026-04-09T04:00:00+00:00
7714,7731,0.06907,0.06638900355907788,0.06639568933573854,0.07709293199278439,stop_loss,-0.04001564269468833,17,0.0013371553321307311,macd_pullback_long,GWEIUSDT,long,2026-04-12T08:30:00+00:00,2026-04-12T08:00:00+00:00
8242,8263,0.084645,0.08128826046360116,0.08129663138513832,0.09469010584458502,stop_loss,-0.04085667832002882,21,0.0016741843074308366,macd_pullback_long,GWEIUSDT,long,2026-04-17T20:30:00+00:00,2026-04-17T20:00:00+00:00
8434,8494,0.104405,0.0981934477581598,0.09820893791337636,0.12299318625987093,stop_loss,-0.060694777470812665,60,0.0030980310433118235,macd_pullback_long,GWEIUSDT,long,2026-04-19T20:30:00+00:00,2026-04-19T20:00:00+00:00
8610,8647,0.117376,0.10953023013690884,0.10954979564778937,0.14085461305663186,stop_loss,-0.06804305022399092,37,0.003913102176105311,macd_pullback_long,GWEIUSDT,long,2026-04-21T16:30:00+00:00,2026-04-21T16:00:00+00:00
2306,2318,0.1573,0.15619098913351534,0.1561937547466487,0.16061873576005387,stop_loss,-0.008250291586043582,12,0.0005531226266756446,macd_pullback_long,HIGHUSDT,long,2026-02-15T00:30:00+00:00,2026-02-15T00:00:00+00:00
5218,5239,0.1473,0.14662445584732908,0.14662614049608885,0.1493215785117334,stop_loss,-0.005786178904758342,21,0.00033692975195556533,macd_pullback_long,HIGHUSDT,long,2026-03-17T08:30:00+00:00,2026-03-17T08:00:00+00:00
7314,7330,0.1371,0.13644793577249872,0.13644956186782914,0.13905131439651258,stop_loss,-0.005956121280096831,16,0.0003252190660854317,macd_pullback_long,HIGHUSDT,long,2026-04-08T04:30:00+00:00,2026-04-08T04:00:00+00:00
6750,6780,0.01383,0.01307512626370757,0.014081624578764143,0.01307512626370757,take_profit,0.05338233812671218,30,0.00012581228938207163,macd_pullback_short,HUMAUSDT,short,2026-04-02T08:30:00+00:00,2026-04-02T08:00:00+00:00
6750,6780,0.01383,0.01307512626370757,0.014081624578764143,0.01307512626370757,take_profit,0.05338233812671218,30,0.00012581228938207163,macd_early_trend_short,HUMAUSDT,short,2026-04-02T08:30:00+00:00,2026-04-02T08:00:00+00:00
3662,3679,0.01281,0.012482610876645428,0.012483427308374491,0.013789718074876528,stop_loss,-0.026757308614720702,17,0.00016328634581275458,macd_pullback_long,HUMAUSDT,long,2026-03-01T04:30:00+00:00,2026-03-01T04:00:00+00:00
3950,3963,0.01298,0.01283276705617253,0.012833134220620978,0.013420597338137066,stop_loss,-0.012543061928156388,13,7.343288968951097e-05,macd_pullback_long,HUMAUSDT,long,2026-03-04T04:30:00+00:00,2026-03-04T04:00:00+00:00
4702,4713,0.02079,0.01998878775773794,0.019990785793254803,0.023187642620235586,stop_loss,-0.039738347391152486,11,0.0003996071033725981,macd_pullback_long,HUMAUSDT,long,2026-03-12T00:30:00+00:00,2026-03-12T00:00:00+00:00
5854,5871,0.01743,0.017034025298090026,0.01703501276617459,0.01861496170147623,stop_loss,-0.02391799781468588,17,0.00019749361691270517,macd_pullback_long,HUMAUSDT,long,2026-03-24T00:30:00+00:00,2026-03-24T00:00:00+00:00
6046,6083,0.01896,0.018513541780695055,0.01851465514283796,0.02029603457148612,stop_loss,-0.024747374435914873,37,0.00022267242858101986,macd_pullback_long,HUMAUSDT,long,2026-03-26T00:30:00+00:00,2026-03-26T00:00:00+00:00
7582,7585,0.01547,0.01528664299220745,0.01528710024160344,0.01601869927518968,stop_loss,-0.013052424550261791,3,9.144987919828007e-05,macd_pullback_long,HUMAUSDT,long,2026-04-11T00:30:00+00:00,2026-04-11T00:00:00+00:00
7694,7699,0.01548,0.016154833164594463,0.015255055611801847,0.016154833164594463,take_profit,0.042393873681812834,5,0.00011247219409907705,macd_pullback_long,HUMAUSDT,long,2026-04-12T04:30:00+00:00,2026-04-12T04:00:00+00:00
8542,8576,0.01987,0.020664585435065733,0.01960513818831142,0.020664585435065733,take_profit,0.038789201563449116,34,0.0001324309058442892,macd_pullback_long,HUMAUSDT,long,2026-04-21T00:30:00+00:00,2026-04-21T00:00:00+00:00
8638,8656,0.0209,0.02181356125505551,0.02059547958164816,0.02181356125505551,take_profit,0.04251106483519195,18,0.00015226020917591835,macd_pullback_long,HUMAUSDT,long,2026-04-22T00:30:00+00:00,2026-04-22T00:00:00+00:00
8114,8131,0.1105,0.10786898497875508,0.1078755461134714,0.11837336165958581,stop_loss,-0.025010090689999303,17,0.0013122269432643008,macd_pullback_long,HUSDT,long,2026-04-16T12:30:00+00:00,2026-04-16T12:00:00+00:00
8706,8784,0.12473,0.13923117447902006,0.11989627517365997,0.13923117447902006,take_profit,0.11506051855223334,78,0.0024168624131700113,macd_pullback_long,HUSDT,long,2026-04-22T16:30:00+00:00,2026-04-22T16:00:00+00:00
8898,9000,0.13391,0.1491136499704923,0.12884211667650255,0.1491136499704923,take_profit,0.11233633015079016,102,0.0025339416617487166,macd_pullback_long,HUSDT,long,2026-04-24T16:30:00+00:00,2026-04-24T16:00:00+00:00
8994,9119,0.14731,0.1503,0.14360639575005546,0.1584208127498336,timeout,0.019097332156676347,125,0.0018518021249722678,macd_pullback_long,HUSDT,long,2026-04-25T16:30:00+00:00,2026-04-25T16:00:00+00:00
4850,4859,0.0916,0.09128289807762188,0.09128368885548317,0.09254893343355047,stop_loss,-0.004661811379673783,9,0.0001581555722584124,macd_pullback_long,HYPERUSDT,long,2026-03-13T12:30:00+00:00,2026-03-13T12:00:00+00:00
5090,5120,0.0918,0.09305445039955024,0.09138184986681659,0.09305445039955024,take_profit,0.012465037032137586,30,0.00020907506659170605,macd_pullback_long,HYPERUSDT,long,2026-03-16T00:30:00+00:00,2026-03-16T00:00:00+00:00
6082,6084,38.984,39.34720938914918,39.34630363007399,37.89708910977803,stop_loss,-0.010516883571444088,2,0.18115181503699532,macd_pullback_short,HYPEUSDT,short,2026-03-26T08:30:00+00:00,2026-03-26T08:00:00+00:00
6082,6084,38.984,39.34720938914918,39.34630363007399,37.89708910977803,stop_loss,-0.010516883571444088,2,0.18115181503699532,macd_early_trend_short,HYPEUSDT,short,2026-03-26T08:30:00+00:00,2026-03-26T08:00:00+00:00
4482,4660,33.889,35.976287648040476,33.19323745065318,35.976287648040476,take_profit,0.060391892591710364,178,0.3478812746734124,macd_pullback_long,HYPEUSDT,long,2026-03-09T16:30:00+00:00,2026-03-09T16:00:00+00:00
4674,4961,36.317,38.62262441759194,35.54845852746935,38.62262441759194,take_profit,0.06228609239727794,287,0.38427073626532354,macd_pullback_long,HYPEUSDT,long,2026-03-11T16:30:00+00:00,2026-03-11T16:00:00+00:00
4770,4785,37.513,36.88487129327844,36.88643769903086,39.39268690290742,stop_loss,-0.017944294157267122,15,0.3132811504845708,macd_pullback_long,HYPEUSDT,long,2026-03-12T16:30:00+00:00,2026-03-12T16:00:00+00:00
7490,7538,39.93,41.30333264266315,39.472222452445614,41.30333264266315,take_profit,0.03319350469980342,48,0.22888877377719155,macd_pullback_long,HYPEUSDT,long,2026-04-10T00:30:00+00:00,2026-04-10T00:00:00+00:00
7586,7658,41.614,42.699289035900556,41.25223698803315,42.699289035900556,take_profit,0.02487990185756136,72,0.18088150598342606,macd_pullback_long,HYPEUSDT,long,2026-04-11T00:30:00+00:00,2026-04-11T00:00:00+00:00
7842,7874,42.86,44.712138864032596,42.2426203786558,44.712138864032596,take_profit,0.042013692581255174,32,0.3086898106720997,macd_pullback_long,HYPEUSDT,long,2026-04-13T16:30:00+00:00,2026-04-13T16:00:00+00:00
7074,7099,2.773,2.786471862831917,2.7864382671640073,2.732685198507979,stop_loss,-0.006058226769533731,25,0.0067191335820035265,macd_pullback_short,INJUSDT,short,2026-04-05T16:30:00+00:00,2026-04-05T16:00:00+00:00
7074,7099,2.773,2.786471862831917,2.7864382671640073,2.732685198507979,stop_loss,-0.006058226769533731,25,0.0067191335820035265,macd_early_trend_short,INJUSDT,short,2026-04-05T16:30:00+00:00,2026-04-05T16:00:00+00:00
4802,4853,3.086,3.1565880957985573,3.062470634733814,3.1565880957985573,take_profit,0.02167365385565697,51,0.011764682633092927,macd_pullback_long,INJUSDT,long,2026-03-13T00:30:00+00:00,2026-03-13T00:00:00+00:00
6018,6032,3.09,3.070046628462701,3.070096387493966,3.149710837518101,stop_loss,-0.007657401792006089,14,0.009951806253016832,macd_pullback_long,INJUSDT,long,2026-03-25T16:30:00+00:00,2026-03-25T16:00:00+00:00
7506,7547,2.97,3.0252466618237883,2.9515844460587375,3.0252466618237883,take_profit,0.017401569637639096,41,0.009207776970631359,macd_pullback_long,INJUSDT,long,2026-04-10T04:30:00+00:00,2026-04-10T04:00:00+00:00
9010,9048,3.544,3.6775927326687876,3.4994690891104043,3.6775927326687876,take_profit,0.03649546632866466,38,0.02226545544479796,macd_pullback_long,INJUSDT,long,2026-04-25T20:30:00+00:00,2026-04-25T20:00:00+00:00
1970,1976,0.11399,0.1149592221670358,0.11495680515415042,0.11108958453754872,stop_loss,-0.009702694684058316,6,0.0004834025770752118,macd_pullback_short,LABUSDT,short,2026-02-11T12:30:00+00:00,2026-02-11T12:00:00+00:00
4401,4434,0.15177,0.14476980053328678,0.15410339982223772,0.14476980053328678,take_profit,0.0449237363557568,33,0.0011666999111188661,macd_pullback_short,LABUSDT,short,2026-03-08T20:30:00+00:00,2026-03-08T20:00:00+00:00
4401,4434,0.15177,0.14476980053328678,0.15410339982223772,0.14476980053328678,take_profit,0.0449237363557568,33,0.0011666999111188661,macd_early_trend_short,LABUSDT,short,2026-03-08T20:30:00+00:00,2026-03-08T20:00:00+00:00
7201,7230,0.29209,0.319907420846821,0.282817526384393,0.319907420846821,take_profit,0.09403578639056791,29,0.004636236807803499,macd_pullback_long,LABUSDT,long,2026-04-07T00:30:00+00:00,2026-04-07T00:00:00+00:00
7297,7301,0.39906,0.37761395379205853,0.3776674352040484,0.4632376943878549,stop_loss,-0.05494140782825012,4,0.010696282397975817,macd_pullback_long,LABUSDT,long,2026-04-08T00:30:00+00:00,2026-04-08T00:00:00+00:00
7585,7600,0.52317,0.4996642000337238,0.4997228179887519,0.5935115460337443,stop_loss,-0.04612956393959176,15,0.01172359100562405,macd_pullback_long,LABUSDT,long,2026-04-11T00:30:00+00:00,2026-04-11T00:00:00+00:00
7857,7881,0.58112,0.669311664519046,0.5517227784936513,0.669311664519046,take_profit,0.15056153723679452,24,0.014698610753174341,macd_pullback_long,LABUSDT,long,2026-04-13T20:30:00+00:00,2026-04-13T20:00:00+00:00
8753,8770,0.59253,0.6373914716531393,0.5775761761156203,0.6373914716531393,take_profit,0.07451173046620298,17,0.007476911942189878,macd_pullback_long,LABUSDT,long,2026-04-23T04:30:00+00:00,2026-04-23T04:00:00+00:00
8945,9000,0.7237,0.8203159966268407,0.6914946677910531,0.8203159966268407,take_profit,0.13230282800447798,55,0.016102666104473456,macd_pullback_long,LABUSDT,long,2026-04-25T04:30:00+00:00,2026-04-25T04:00:00+00:00
9041,9118,0.82244,0.77307,0.7302587813138811,1.0989836560583566,timeout,-0.06122869510237819,77,0.04609060934305944,macd_pullback_long,LABUSDT,long,2026-04-26T04:30:00+00:00,2026-04-26T04:00:00+00:00
1938,1955,0.3337,0.3249668015152944,0.33661106616156855,0.3249668015152944,take_profit,0.024970807565794447,17,0.0014555330807842664,macd_pullback_short,LDOUSDT,short,2026-02-11T04:30:00+00:00,2026-02-11T04:00:00+00:00
3842,3848,0.306,0.3020627906985046,0.3020726091755657,0.3177821724733028,stop_loss,-0.014066697063710396,6,0.0019636954122171342,macd_pullback_long,LDOUSDT,long,2026-03-03T00:30:00+00:00,2026-03-03T00:00:00+00:00
6706,6724,0.3365,0.3329964627935364,0.33300519979405124,0.3469844006178464,stop_loss,-0.011611700464973625,18,0.0017474001029744006,macd_pullback_long,LDOUSDT,long,2026-04-01T20:30:00+00:00,2026-04-01T20:00:00+00:00
7522,7538,0.3198,0.3252800610030572,0.3179733129989809,0.3252800610030572,take_profit,0.015935900572411513,16,0.0009133435005095325,macd_pullback_long,LDOUSDT,long,2026-04-10T08:30:00+00:00,2026-04-10T08:00:00+00:00
