signal_time,ml_prob,pnl_pct_gross,pnl_pct_net,kelly_fraction,notional_usd,pnl_usd,exit_time,taken
2026-02-23 01:00:00+00:00,0.8532221220604296,0.05,0.0488,0.05,150.0,7.32,2026-02-23 17:30:00+00:00,True
2026-02-23 01:00:00+00:00,0.8410347942809291,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-02-23 09:15:00+00:00,True
2026-02-23 01:00:00+00:00,0.7582234137296867,0.05,0.0488,0.05,150.0,7.32,2026-02-24 07:45:00+00:00,True
2026-02-23 01:00:00+00:00,0.9072244799081939,0.05,0.0488,0.05,150.0,7.32,2026-02-23 17:30:00+00:00,True
2026-02-23 08:45:00+00:00,0.7245434640335876,0.038461538461538394,0.037261538461538395,0.05,150.0,5.589230769230759,2026-02-25 08:45:00+00:00,True
2026-02-23 17:15:00+00:00,0.7675095920953908,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-02-25 12:00:00+00:00,True
2026-02-23 17:15:00+00:00,0.7399037774112693,-0.05,-0.0512,0.05,150.0,0.0,2026-02-25 12:15:00+00:00,False
2026-02-23 17:15:00+00:00,0.7552192089357761,-0.05,-0.0512,0.05,150.0,0.0,2026-02-25 01:15:00+00:00,False
2026-02-24 00:45:00+00:00,0.7249547095417174,0.05,0.0488,0.05,150.0,7.32,2026-02-24 01:45:00+00:00,True
2026-02-24 02:00:00+00:00,0.8177262630278668,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-02-25 13:30:00+00:00,True
2026-02-24 19:00:00+00:00,0.7254453274545791,0.05,0.0488,0.05,150.0,7.32,2026-02-24 23:15:00+00:00,True
2026-02-26 11:30:00+00:00,0.7933521416116631,0.05,0.0488,0.05,150.0,7.32,2026-02-26 15:45:00+00:00,True
2026-02-26 15:15:00+00:00,0.7081710872788167,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-02-26 15:30:00+00:00,True
2026-02-26 19:00:00+00:00,0.8089493596968502,0.009345794392523372,0.008145794392523373,0.05,150.0,1.221869158878506,2026-02-28 19:00:00+00:00,True
2026-02-27 04:45:00+00:00,0.7081410232931789,0.05,0.0488,0.05,150.0,7.32,2026-02-28 05:30:00+00:00,True
2026-02-27 11:30:00+00:00,0.7016025658228802,0.05,0.0488,0.05,150.0,7.32,2026-02-27 22:30:00+00:00,True
2026-02-27 20:00:00+00:00,0.7911304327817433,0.05,0.0488,0.05,150.0,7.32,2026-02-27 21:45:00+00:00,True
2026-02-27 21:45:00+00:00,0.744281401498305,0.05,0.0488,0.05,150.0,7.32,2026-02-28 06:45:00+00:00,True
2026-02-28 04:00:00+00:00,0.7989826009502177,0.05,0.0488,0.05,150.0,7.32,2026-02-28 05:45:00+00:00,True
2026-02-28 06:30:00+00:00,0.7525026874325997,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-03-01 02:00:00+00:00,True
2026-02-28 06:30:00+00:00,0.8440363551150426,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-03-01 02:00:00+00:00,True
2026-03-01 18:15:00+00:00,0.7328375229385653,-0.021114864864864885,-0.022314864864864885,0.05,150.0,-3.3472297297297327,2026-03-03 18:15:00+00:00,True
2026-03-01 21:15:00+00:00,0.7355919119271509,0.05,0.0488,0.05,150.0,7.32,2026-03-01 22:30:00+00:00,True
2026-03-03 14:30:00+00:00,0.7442129140102749,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-03-05 12:45:00+00:00,True
2026-03-03 15:15:00+00:00,0.7652763033922226,-0.00826446280991745,-0.009464462809917449,0.05,150.0,-1.4196694214876173,2026-03-05 15:15:00+00:00,True
2026-03-04 04:00:00+00:00,0.7382817611066869,0.05,0.0488,0.05,150.0,7.32,2026-03-05 00:00:00+00:00,True
2026-03-06 05:00:00+00:00,0.7599534060337653,0.05,0.0488,0.05,150.0,7.32,2026-03-06 09:45:00+00:00,True
2026-03-06 08:00:00+00:00,0.700693123682867,0.05,0.0488,0.05,150.0,7.32,2026-03-06 12:00:00+00:00,True
2026-03-06 08:00:00+00:00,0.7989741603401016,0.05,0.0488,0.05,150.0,7.32,2026-03-06 11:15:00+00:00,True
2026-03-06 12:00:00+00:00,0.7213218088493707,0.05,0.0488,0.05,150.0,7.32,2026-03-07 06:45:00+00:00,True
2026-03-06 14:00:00+00:00,0.8031119533875816,0.05,0.0488,0.05,150.0,7.32,2026-03-08 02:30:00+00:00,True
2026-03-06 14:30:00+00:00,0.8627690764777889,0.05,0.0488,0.05,150.0,7.32,2026-03-08 06:00:00+00:00,True
2026-03-06 15:45:00+00:00,0.8377393119739124,0.05,0.0488,0.05,150.0,7.32,2026-03-07 16:15:00+00:00,True
2026-03-06 16:15:00+00:00,0.7959425373921136,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-03-06 16:45:00+00:00,True
2026-03-06 18:45:00+00:00,0.8032473146818137,0.05,0.0488,0.05,150.0,7.32,2026-03-06 20:30:00+00:00,True
2026-03-07 00:00:00+00:00,0.7621393606797752,0.05,0.0488,0.05,150.0,7.32,2026-03-07 06:30:00+00:00,True
2026-03-08 02:30:00+00:00,0.8699789440045621,0.05,0.0488,0.05,150.0,7.32,2026-03-09 00:15:00+00:00,True
2026-03-08 06:45:00+00:00,0.7250943457464395,0.05,0.0488,0.05,150.0,7.32,2026-03-08 14:00:00+00:00,True
2026-03-08 23:45:00+00:00,0.7860698596785507,-0.014681892332789527,-0.015881892332789527,0.05,150.0,-2.382283849918429,2026-03-10 23:45:00+00:00,True
2026-03-10 05:30:00+00:00,0.7403391829644932,0.023668639053254458,0.02246863905325446,0.05,150.0,3.3702958579881686,2026-03-12 05:30:00+00:00,True
2026-03-19 05:15:00+00:00,0.7864936989687838,0.05,0.0488,0.05,150.0,7.32,2026-03-19 13:00:00+00:00,True
2026-03-19 09:15:00+00:00,0.7282569535055441,0.05,0.0488,0.05,150.0,7.32,2026-03-19 09:30:00+00:00,True
2026-03-19 12:00:00+00:00,0.7410838860282691,0.05,0.0488,0.05,150.0,7.32,2026-03-20 20:15:00+00:00,True
2026-03-19 12:00:00+00:00,0.7314449624674615,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-03-20 01:30:00+00:00,True
2026-03-19 17:30:00+00:00,0.754652969144335,0.004255319148936144,0.0030553191489361446,0.05,150.0,0.4582978723404217,2026-03-21 17:30:00+00:00,True
2026-03-19 22:45:00+00:00,0.7103565273619306,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-03-20 15:00:00+00:00,True
2026-03-20 01:30:00+00:00,0.7852468796071778,0.05,0.0488,0.05,150.0,7.32,2026-03-20 02:00:00+00:00,True
2026-03-20 16:45:00+00:00,0.7223984954595077,0.05,0.0488,0.05,150.0,7.32,2026-03-20 18:15:00+00:00,True
2026-03-21 20:15:00+00:00,0.7594599539897632,0.05,0.0488,0.05,150.0,7.32,2026-03-21 22:00:00+00:00,True
2026-03-22 00:00:00+00:00,0.853202392896472,0.05,0.0488,0.05,150.0,7.32,2026-03-23 07:15:00+00:00,True
2026-03-22 06:00:00+00:00,0.7518519329718093,0.05,0.0488,0.05,150.0,7.32,2026-03-22 13:15:00+00:00,True
2026-03-22 17:00:00+00:00,0.7495790582935627,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-03-23 13:15:00+00:00,True
2026-03-22 21:15:00+00:00,0.7781423194177186,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-03-23 11:00:00+00:00,True
2026-03-26 05:45:00+00:00,0.7138961985874455,0.05,0.0488,0.05,150.0,7.32,2026-03-27 05:30:00+00:00,True
2026-03-26 06:00:00+00:00,0.7451146804341346,0.05,0.0488,0.05,150.0,7.32,2026-03-26 06:30:00+00:00,True
2026-03-26 06:00:00+00:00,0.7310477552500397,0.05,0.0488,0.05,150.0,7.32,2026-03-26 06:30:00+00:00,True
2026-03-26 07:45:00+00:00,0.8481567454893888,0.05,0.0488,0.05,150.0,7.32,2026-03-27 10:30:00+00:00,True
2026-03-26 13:15:00+00:00,0.7089146345423539,0.033804022250748786,0.032604022250748786,0.05,150.0,4.890603337612318,2026-03-28 13:15:00+00:00,True
2026-03-26 16:30:00+00:00,0.7462872084914042,0.05,0.0488,0.05,150.0,7.32,2026-03-27 05:45:00+00:00,True
2026-03-26 19:45:00+00:00,0.7817531975054798,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-03-26 21:00:00+00:00,True
2026-03-27 10:45:00+00:00,0.8031249107894404,0.03147699757869239,0.030276997578692393,0.05,150.0,4.541549636803859,2026-03-29 10:45:00+00:00,True
2026-03-27 10:45:00+00:00,0.746648471205569,0.022312373225152275,0.021112373225152276,0.05,150.0,3.1668559837728414,2026-03-29 10:45:00+00:00,True
2026-03-27 10:45:00+00:00,0.783498701153245,0.05,0.0488,0.05,150.0,7.32,2026-03-29 00:15:00+00:00,True
2026-03-27 10:45:00+00:00,0.7922833519397984,0.032608695652173926,0.031408695652173926,0.05,150.0,4.711304347826089,2026-03-29 10:45:00+00:00,True
2026-03-27 10:45:00+00:00,0.7463628069181145,0.015682174594877172,0.014482174594877172,0.05,150.0,0.0,2026-03-29 10:45:00+00:00,False
2026-03-27 10:45:00+00:00,0.7164584770027353,0.012559808612440137,0.011359808612440138,0.05,150.0,0.0,2026-03-29 10:45:00+00:00,False
2026-03-27 10:45:00+00:00,0.7141727526717931,-0.011278195488721814,-0.012478195488721814,0.05,150.0,0.0,2026-03-29 10:45:00+00:00,False
2026-03-27 13:45:00+00:00,0.7299604770455219,0.05,0.0488,0.05,150.0,0.0,2026-03-27 22:00:00+00:00,False
2026-03-27 14:15:00+00:00,0.846109911860246,0.05,0.0488,0.05,150.0,0.0,2026-03-27 17:30:00+00:00,False
2026-03-28 09:15:00+00:00,0.7443449431819732,-0.05,-0.0512,0.05,150.0,0.0,2026-03-28 10:30:00+00:00,False
2026-03-28 09:15:00+00:00,0.8573518159177149,-0.05,-0.0512,0.05,150.0,0.0,2026-03-28 20:30:00+00:00,False
2026-03-28 10:30:00+00:00,0.7235404198051313,-0.034227240649259145,-0.035427240649259145,0.05,150.0,0.0,2026-03-30 10:30:00+00:00,False
2026-03-28 20:15:00+00:00,0.7771482800317571,0.05,0.0488,0.05,150.0,7.32,2026-03-28 23:15:00+00:00,True
2026-03-29 12:30:00+00:00,0.8270035661944384,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-03-29 12:45:00+00:00,True
2026-03-30 01:15:00+00:00,0.8793585516898669,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-03-31 00:00:00+00:00,True
2026-03-30 10:00:00+00:00,0.7687619165122032,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-03-30 11:00:00+00:00,True
2026-03-31 07:15:00+00:00,0.7896099549920192,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-03-31 07:45:00+00:00,True
2026-03-31 19:30:00+00:00,0.7755655315146215,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-03-31 21:00:00+00:00,True
2026-04-01 11:00:00+00:00,0.7016377128022175,0.01754385964912286,0.016343859649122862,0.05,150.0,2.451578947368429,2026-04-03 11:00:00+00:00,True
2026-04-01 12:00:00+00:00,0.8746665305169198,0.05,0.0488,0.05,150.0,7.32,2026-04-02 10:30:00+00:00,True
2026-04-01 12:00:00+00:00,0.8442548991643944,0.05,0.0488,0.05,150.0,7.32,2026-04-02 03:00:00+00:00,True
2026-04-01 12:30:00+00:00,0.9010515720336935,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-04-01 13:00:00+00:00,True
2026-04-01 16:45:00+00:00,0.8079085470095555,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-04-01 21:00:00+00:00,True
2026-04-02 05:30:00+00:00,0.7747991194919656,0.05,0.0488,0.05,150.0,7.32,2026-04-02 06:15:00+00:00,True
2026-04-02 08:00:00+00:00,0.7460170683912447,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-04-02 08:30:00+00:00,True
2026-04-02 19:15:00+00:00,0.7220007951386678,0.028778426242704786,0.027578426242704786,0.05,150.0,4.136763936405718,2026-04-04 19:15:00+00:00,True
2026-04-03 10:00:00+00:00,0.7363105220605767,0.05,0.0488,0.05,150.0,7.32,2026-04-03 15:45:00+00:00,True
2026-04-03 12:45:00+00:00,0.7787533658401933,0.05,0.0488,0.05,150.0,7.32,2026-04-03 16:00:00+00:00,True
2026-04-03 14:00:00+00:00,0.8760768256699694,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-04-03 14:15:00+00:00,True
2026-04-03 23:45:00+00:00,0.7157864735961703,0.05,0.0488,0.05,150.0,7.32,2026-04-04 13:15:00+00:00,True
2026-04-04 05:00:00+00:00,0.8271631775869315,0.05,0.0488,0.05,150.0,7.32,2026-04-04 11:30:00+00:00,True
2026-04-04 06:15:00+00:00,0.8036682204668727,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-04-05 21:15:00+00:00,True
2026-04-04 11:00:00+00:00,0.7497639702699628,0.05,0.0488,0.05,150.0,7.32,2026-04-05 13:30:00+00:00,True
2026-04-04 16:15:00+00:00,0.742940255770937,0.05,0.0488,0.05,150.0,7.32,2026-04-05 01:30:00+00:00,True
2026-04-04 17:45:00+00:00,0.7858690817714947,0.05,0.0488,0.05,150.0,7.32,2026-04-04 20:00:00+00:00,True
2026-04-04 18:30:00+00:00,0.7919554021939841,-0.05,-0.0512,0.05,150.0,0.0,2026-04-05 16:15:00+00:00,False
2026-04-05 02:00:00+00:00,0.8863601977179035,0.010685335298452316,0.009485335298452316,0.05,150.0,1.4228002947678473,2026-04-07 02:00:00+00:00,True
2026-04-05 02:15:00+00:00,0.8027312969642507,-0.05,-0.0512,0.05,150.0,-7.680000000000001,2026-04-05 15:30:00+00:00,True
